,fst:drc-ghana,fst:drc-tanzania,fst:drc-cambodia,fst:ghana-tanzania,fst:ghana-cambodia,fst:tanzania-cambodia
Pf3D7_13_v3:2536315-2539642,-0.001628822771774099,-0.002340640006242438,,,,
Pf3D7_13_v3:2539948-2541540,-0.00030748119292169925,-0.0017962452420541054,0.11252954619013507,0.005294103460247284,0.13857382347667635,0.0911534235798085
Pf3D7_13_v3:2542284-2543150,0.07547172846878972,0.0017709889370371367,0.1983677422335726,0.1161526156650196,0.40831875932157546,0.151183755892554
Pf3D7_13_v3:2543644-2546483,0.0265190885150265,-0.0019787867445995437,,0.028677553288183017,,
Pf3D7_13_v3:2547764-2550477,0.016032093252997735,-0.0006475043290661816,,0.007917072936229574,,
Pf3D7_13_v3:2551243-2551926,,,,-0.0009682217614004826,,
Pf3D7_13_v3:2552554-2554926,3.242841290983775e-05,0.0002505507596490887,,0.009324084799726013,,
Pf3D7_13_v3:2556025-2559547,0.08492880438447051,-0.002355439233638997,0.5011305806538571,0.06782738511876342,0.6494939536413543,0.5022798994758985
Pf3D7_13_v3:2564625-2567108,-0.0005214225740575114,-0.0003145934451808153,,0.005585962081989483,,
Pf3D7_13_v3:2568556-2570946,0.10996501550923123,-0.0020247765580810144,0.4009519275521952,0.11411129748545588,0.13174901150719054,0.40990626282632525
Pf3D7_13_v3:2571845-2577286,0.003262694919239011,-0.0016139005275794744,0.1287657228145368,-0.00036824453894689004,0.09228257358683609,0.11180333579996973
Pf3D7_13_v3:2579159-2582614,0.010036599183652064,0.001913843165259873,,0.0017815830639261807,0.0012775470256099625,-0.0051293011908364345
Pf3D7_13_v3:2585032-2594829,0.0020244823729354687,0.012705943565333206,0.4942238287955494,0.0048143749358153295,0.08718892143050963,0.04712838504930963
Pf3D7_13_v3:2596389-2597822,0.003861302482058357,-0.0017762978195553086,,-0.0015951446591743591,,
Pf3D7_13_v3:2598757-2601399,0.001080426195190755,0.004672479880184908,0.09428721422370863,0.003674836656701499,0.12775423810786296,0.08306501195036826
Pf3D7_13_v3:2603463-2604972,,,,,,
Pf3D7_13_v3:2606397-2608050,-0.0023835017196956183,,,0.00430601937767206,,
Pf3D7_13_v3:2608698-2609744,-0.0011834710964146748,-0.0035062616393376745,,-0.002442186385573413,,
Pf3D7_13_v3:2609933-2610581,,,,,,
Pf3D7_13_v3:2611483-2611638,,,,,,
Pf3D7_13_v3:2612422-2614644,0.00699029833302613,0.0007423787097635491,0.7454215616247919,0.021625157121165917,0.7201434946874155,0.6583931232612461
Pf3D7_13_v3:2616148-2617902,0.0006638475321954409,-0.00043472457213601683,,0.0009661561250613177,,
Pf3D7_13_v3:2619028-2620567,0.00991854142347252,0.0024133891678652553,,-0.0009765893045010057,,
Pf3D7_13_v3:2621261-2624000,-0.001028230136686972,,,-0.0020247716675835595,,
Pf3D7_13_v3:2624553-2626098,-0.002283774559071268,0.00040227595193433773,,0.002878955199190082,,
Pf3D7_13_v3:2629861-2631442,-0.0010081872150838873,,,,,
Pf3D7_13_v3:2632534-2633260,0.004434946881574349,-0.0027706436144862372,,0.002524258145545136,,
Pf3D7_13_v3:2635213-2635488,-0.0023726837447979703,,,,,
Pf3D7_13_v3:2636732-2637240,,,,,,
Pf3D7_13_v3:2638091-2638543,,,,,,
Pf3D7_13_v3:2638955-2652697,0.008593722599586942,0.011519547984660612,0.02459631362797381,0.005153355930246109,0.05265710459519086,0.041026284055524595
Pf3D7_13_v3:2655277-2659065,0.009987279473615341,-0.000942484058855154,,0.019689752485968073,,
Pf3D7_13_v3:2661573-2662022,0.004238794167823599,0.07503154275356193,,0.04898112163166011,,
Pf3D7_13_v3:2663422-2665152,-0.00023728562111311884,-0.0017762978195553086,,0.0029238615525583535,,
Pf3D7_13_v3:2666666-2667781,0.008071219906077766,0.0015244357770013615,0.23915183907852824,0.0077524208979827995,0.17590428557987978,0.20594148114964406
Pf3D7_13_v3:2668398-2670524,0.06704849407155807,0.06620505263309906,0.20008988567706087,0.17818833958865807,0.11926411685378711,0.4171221967284091
Pf3D7_13_v3:2675590-2677966,0.0061917312672406235,,,,,
Pf3D7_13_v3:2679415-2680425,,,,,,
Pf3D7_13_v3:2681321-2682592,0.0005342870850164282,-0.003471577836711537,,-0.002433412364780787,,
Pf3D7_13_v3:2683581-2684967,-0.0011562274300233567,,,,,
Pf3D7_13_v3:2685059-2686331,-0.0005720061389244218,-0.0016926401055283148,0.006959099982355718,0.004061533888436632,0.09054977864018206,
Pf3D7_13_v3:2687561-2690701,-0.0006140210939529139,0.005455269777966401,0.14557314505311097,0.006335641829270246,0.13727156718930442,0.12748997673146023
Pf3D7_13_v3:2692076-2693282,-0.0011621980403434976,,,,,
Pf3D7_13_v3:2693921-2694859,0.014509988534888775,-0.002244628565985027,0.3151851096568473,0.006411541675438777,0.4187963137171625,0.34446937977083036
Pf3D7_13_v3:2695655-2699881,0.0007472153834553764,-0.002939384069163905,,-0.0009598821058481974,,
Pf3D7_13_v3:2701228-2704776,0.00950276578751067,0.012207394593002957,0.07619376499368748,-0.0017271233062883416,0.13764442673058527,0.1653851577831298
Pf3D7_13_v3:2706499-2708442,0.0033478187634005175,-0.001816512513675038,-0.004536128842998348,0.0042526136941187795,-0.004069857089482508,-0.00500085083941821
Pf3D7_13_v3:2708813-2709566,-0.0023506481638635025,,,,,
Pf3D7_13_v3:2710406-2711718,,,,,,
Pf3D7_13_v3:2713463-2715436,-0.0021935865713099277,-0.0027148544210629857,0.019984693279121994,-0.002145306760866402,0.018894344942427685,0.012477074384365202
Pf3D7_13_v3:2717853-2719377,,,,,,
Pf3D7_13_v3:2719490-2721420,,,,,,
Pf3D7_13_v3:2722690-2725182,0.007667795311538214,0.0013747946071334194,-0.005015829721344343,0.0009483671629570893,0.012227923670288186,0.0016691609327176907
Pf3D7_13_v3:2725669-2725947,,,,,,
Pf3D7_13_v3:2727425-2729155,0.0017690129033009797,-0.0027656970893122548,,0.0007566603935596193,,
Pf3D7_13_v3:2731041-2736143,0.0038116249071635045,0.0022454569397610765,0.14876866297373145,-0.0006487866749634557,0.1439355842224183,0.12421976052893469
Pf3D7_13_v3:2739350-2740998,-0.001151644201875735,,,,,
Pf3D7_13_v3:2742585-2745862,0.0006258465468632143,0.01992777755602673,0.021026607642148275,0.00641485629676488,0.003512610203662215,-0.004871339464022831
Pf3D7_13_v3:2746659-2748224,0.0007047494693616278,-0.003013728924474765,0.05689894269915839,0.0012534553124324023,0.04748497172360633,
Pf3D7_13_v3:2749595-2756107,0.002493275685924107,-8.754116238604357e-05,0.0077195841700599165,0.003251754052628901,0.003141802664578178,-0.003996411013936829
Pf3D7_13_v3:2756529-2757997,0.011436624204225131,-0.0020869105690387293,,0.0037526188857957537,,
Pf3D7_13_v3:2759756-2768478,0.004569188983884032,0.005703501347369809,0.06337347577556776,0.003968141056653126,0.04007991875336975,0.05239614196767993
Pf3D7_13_v3:2769916-2773480,0.005025986501493952,0.001544195254655364,,-0.0007049972037795006,,
Pf3D7_13_v3:2774191-2776884,0.002477246911277931,0.004738562420748637,-0.005159451294721178,0.017602711365563704,0.007094409048483691,0.006931874549209333
Pf3D7_13_v3:2778005-2779071,,,,,,
Pf3D7_13_v3:2787972-2788913,0.15446436771583358,0.024086294205463436,0.33764381372409724,0.24211657244104087,0.32173630160906513,0.27380093197512806
Pf3D7_13_v3:2808563-2809222,,,,,,
Pf3D7_13_v3:2821078-2823292,,,,,,
Pf3D7_13_v3:2824302-2825852,,,,,,
Pf3D7_13_v3:2832952-2834322,,,,,,
Pf3D7_13_v3:2837053-2839058,,,,,,
Pf3D7_13_v3:2840727-2841703,,,,,,
Pf3D7_13_v3:2850891-2853482,,,,,,
Pf3D7_13_v3:2884786-2892340,,,,,,
Pf3D7_14_v3:41289-43093,0.010879145486973212,0.0017104357337639911,0.0436935985549276,0.006131077429363245,0.03012648486025396,0.00027338608779401113
Pf3D7_14_v3:46833-47744,0.03889777425251453,0.05692255819435797,0.15206468240848134,0.18094969195770996,0.27709952941888366,0.008497414261844123
Pf3D7_14_v3:48912-50415,0.03600983213469759,-0.0033610908566644683,,0.02251453636406725,,
Pf3D7_14_v3:53411-53734,0.002630244196534246,0.05832673396161774,,0.05234107890755378,,
Pf3D7_14_v3:57172-58293,,-0.003495668567443339,,,,
Pf3D7_14_v3:61364-62988,-0.0015970876096154526,0.0012172046393868852,,0.0016087484149835839,,
Pf3D7_14_v3:66269-67081,0.06093343130916062,0.019849867101517,0.3607671771176295,0.028407990437578124,0.5624066071032696,0.4648755996265365
Pf3D7_14_v3:71368-72690,0.01566757071824522,-0.00047234867682202284,,0.005678754029956671,,
Pf3D7_14_v3:74188-76793,0.000149812205213832,0.04969233754114347,-0.0035809348597985,0.06795614430630521,0.0013678320340524024,0.2687605180820705
Pf3D7_14_v3:77258-80423,-0.0018556065386681026,,,,,0.08589364878995089
Pf3D7_14_v3:81121-83760,0.0011421955552960526,-0.0010605223281442545,0.4533560676940069,0.0016529215086533793,0.42714980513038786,0.4706136989637861
Pf3D7_14_v3:84735-85301,-0.0011686580176528349,,,,,
Pf3D7_14_v3:85883-87883,-0.0011697897263798092,-0.003493906319686021,,,0.5090055325419753,
Pf3D7_14_v3:89565-91037,0.0004061146354805462,-0.0017762978195553086,,-0.002442186385573413,,
Pf3D7_14_v3:92264-93537,-0.0010038696126458903,-0.003758436586816989,,-0.0009567265958282914,,
Pf3D7_14_v3:94980-98404,0.0012729939177444868,-0.0019941205607360585,0.006562535978815686,0.000989208681835044,-0.0031068554566029407,-0.002497909036326309
Pf3D7_14_v3:100847-105624,5.9562420247659415e-05,0.0026460169954520404,,0.009511128187157767,,
Pf3D7_14_v3:106370-109234,0.001459085536557466,0.00848732209926248,0.15446403314547028,0.0027203601047262136,0.12244030987775108,0.11813686144766514
Pf3D7_14_v3:110114-112645,0.0011806449156400898,-0.0035733373092219126,0.050230020498484,0.0007967224239095043,0.03773220644386285,0.05594086521843167
Pf3D7_14_v3:113144-119011,0.025654261367144274,0.005092739800621099,0.45791945791945793,0.037151212190778424,0.4613780781554435,0.49922809362025444
Pf3D7_14_v3:120069-121134,-0.0022419524677273583,,,-0.0018411203774127789,,
Pf3D7_14_v3:121855-125340,-0.00011532077135340899,0.0027642713019054455,,0.00935605490293696,,0.05606346081968134
Pf3D7_14_v3:125986-129877,4.0883802452819547e-05,0.0006634445346682306,0.40410930473884477,0.011973269296916812,0.4338718082740322,0.3552426044264078
Pf3D7_14_v3:130022-132100,-0.0010784049130338964,-0.000907001310162736,,,,
Pf3D7_14_v3:132554-133394,-0.001805586697590314,0.020170719760875234,,0.02902215337995222,,
Pf3D7_14_v3:133737-135073,0.01158651520936263,0.019324629736166877,,0.0006777179379037577,,
Pf3D7_14_v3:136530-141420,0.00016195890226482578,0.0023586363397213083,0.0017867602855531528,0.0010784348782166679,0.0031541470226545076,0.3886327709986569
Pf3D7_14_v3:142242-143138,,,,-0.002433412364780787,,
Pf3D7_14_v3:143984-144661,,,,,,
Pf3D7_14_v3:145134-145649,,,,,,
Pf3D7_14_v3:147961-148415,0.008882544848308457,-0.003505983381678444,,0.007523094234946316,,
Pf3D7_14_v3:150000-150608,0.11463892626932455,0.12959658041261624,,-0.00022495574267211696,,0.8666635242189373
Pf3D7_14_v3:151765-152310,,,,,,
Pf3D7_14_v3:153139-154545,-0.0011608340321211331,-0.0035541055139170184,,0.002732208640432021,,
Pf3D7_14_v3:154855-160191,0.012969093392404013,0.016804156391462138,-0.004155265024830139,0.0006036243976656069,0.014185814185814154,-0.0017147312567326045
Pf3D7_14_v3:161227-162099,0.008758401643425633,0.05511864840347447,0.0515356514510656,0.025660132324125937,0.026481836301956385,-0.005192448573922284
Pf3D7_14_v3:163990-166854,0.009504094204606588,0.02644208100277936,0.029386666935935495,0.010294891976668302,0.029347652096332746,0.010623130416435488
Pf3D7_14_v3:170000-170893,,,,,,
Pf3D7_14_v3:172237-174911,-0.001534681167639085,-0.003516139006133503,,-0.001359788564519129,,
Pf3D7_14_v3:175503-179705,0.006381863301418718,-0.0017546472188433551,,0.006255304009191335,,
Pf3D7_14_v3:180897-181649,0.005459390855604182,0.02669383349598948,,-0.0009766096239051095,,
Pf3D7_14_v3:181955-185032,-0.0005672298259771659,-0.0006741998858307328,,0.004193492600304079,,
Pf3D7_14_v3:185437-190368,-0.0001142418584693783,-0.0019858953986680193,0.008748741470740451,0.0011818872711184007,0.018357628189245224,0.001143729663897733
Pf3D7_14_v3:190997-192724,-0.0013814845520794938,-0.0021770533315841807,-0.0032548489748303972,-0.000944551719667789,-0.001893326787716546,
Pf3D7_14_v3:193216-194265,,,,-0.0009598821058481974,,
Pf3D7_14_v3:196327-198486,-0.0006731663560050746,-0.0011917314314294715,,0.0017033668900747758,,
Pf3D7_14_v3:200493-204143,0.00637097636300172,0.0019053425231744196,,-0.002132603355192732,,
Pf3D7_14_v3:205559-209003,0.007118013713964674,-0.0014587352944572531,,0.0017546856426670667,,
Pf3D7_14_v3:210300-210960,,,,,,
Pf3D7_14_v3:211566-215651,-0.00017269803442776909,-0.0007837368365881647,,0.0021858419730674083,,-0.0038546500064687125
Pf3D7_14_v3:217845-226307,0.011024867930162186,0.009436320608048413,0.0021586565431878668,0.002120889523598932,0.04605478819531912,0.043342162495695453
Pf3D7_14_v3:228410-229837,-0.0021169339247620765,0.0023349438198246746,,0.0015481296769273463,,0.18206936567385656
Pf3D7_14_v3:230864-232690,0.005430297630243614,0.024235151131128202,,0.04699251117177117,0.053011159266836604,0.027109398332379183
Pf3D7_14_v3:233001-237744,0.007272263854219096,0.011958280696871486,0.3821035299535472,9.090890381128134e-05,0.3005596921079164,0.26706456326308226
Pf3D7_14_v3:239747-243772,0.0010568570787458207,-0.0033705681122863317,0.14039655148580096,0.002103695618221312,0.17784755186159082,0.13335050320806585
Pf3D7_14_v3:244908-245492,,,,,,
Pf3D7_14_v3:246380-247721,-0.0011669406733940252,-0.0034864673473537816,,0.03431635033591006,,
Pf3D7_14_v3:251059-252826,0.005644344058473002,0.0025251679653121775,,-0.00245736714695306,,
Pf3D7_14_v3:253542-257360,0.021909111158466693,0.002911340769122169,0.3077563790206388,0.00909457015036831,0.4381392262491104,0.35772082193087873
Pf3D7_14_v3:258746-259988,0.002191620495581776,-0.002733692138724502,0.1493440035600626,0.006411636954866841,0.19789667266466204,0.1309066594021645
Pf3D7_14_v3:261061-262099,0.015072937599156993,-0.0009103694513213259,0.06994524561306578,0.004807285590874133,0.019861483310691104,0.05608366959417816
Pf3D7_14_v3:264403-267074,0.01631774968262273,0.009420747970409735,0.05099412951245376,0.0028512563774656984,0.11602272512213772,0.12378604357472782
Pf3D7_14_v3:268108-268692,-0.0013748234315912025,0.022637571511955303,,0.03461030428127435,,
Pf3D7_14_v3:269881-270927,,,,,,
Pf3D7_14_v3:271014-277115,0.02379461231254378,0.0021891222770700374,,0.019970555135021047,,0.005029478063519598
Pf3D7_14_v3:279176-280673,-0.0006105047867290403,0.020503178859330635,,0.019535100215112976,,
Pf3D7_14_v3:283086-284435,0.034137407898242704,0.060747890244743336,0.43672431737390593,0.0018607219347762667,0.30577928671720356,0.24006549908828156
Pf3D7_14_v3:288297-289655,0.039139455623016614,0.03576784718098341,,-0.0020205660222561398,,
Pf3D7_14_v3:293471-294832,0.0022804610822521037,-0.000282270832776509,,0.004295293113251963,,
Pf3D7_14_v3:297468-298823,-0.0023369295046714172,-0.0018169255962912595,,-0.0011002064749643192,,
Pf3D7_14_v3:300725-305833,0.016167363585951545,0.030175621885864538,0.23265041708279954,0.0005249420541440967,0.13677127230975383,0.1024154369097216
Pf3D7_14_v3:312569-313296,,-0.0015872727082268721,,,,
Pf3D7_14_v3:313975-317457,0.0004114173017368232,-0.0006370071773734972,,-0.0009107535046622289,,
Pf3D7_14_v3:320274-320861,,,,,,
Pf3D7_14_v3:323317-324172,0.004893747029669325,0.00314537200815362,0.0006315523556901709,-0.0025288262396077053,-0.004018959370569127,-0.00521523817907876
Pf3D7_14_v3:324754-346468,0.011180667837646185,0.017542158612919266,0.18335530003266806,0.016577982370447702,0.16865071690600597,0.1325927536404912
Pf3D7_14_v3:349359-350415,0.005176144913650802,-0.001308838463287676,,,,
Pf3D7_14_v3:351025-352047,-0.0018265203309158287,,,,,
Pf3D7_14_v3:353263-355141,0.004044118314100875,0.006565693002823265,,0.004012489418074751,,
Pf3D7_14_v3:356550-360188,0.0018863019019260611,0.0022241849955490483,,0.0039341699159307734,,
Pf3D7_14_v3:360656-361539,,,,,,
Pf3D7_14_v3:363092-364240,0.007985592780830848,0.00957504572757397,,-0.0015951461135754233,,
Pf3D7_14_v3:365509-367027,-0.0021748574832668732,-0.003398170560842746,,-0.0025143010800168022,,
Pf3D7_14_v3:370146-373006,0.04041426613583659,0.028153284564529573,0.07176435933424533,0.11973296018621142,0.046508067474133476,0.059794457019619565
Pf3D7_14_v3:374800-377106,0.007441367800828817,0.005678505050794903,0.016167247386759644,0.014378195868370015,-0.0014436123264551439,-0.002031580733036205
Pf3D7_14_v3:377285-380182,-0.0004102410109694453,0.009808145058213128,0.31622383216800354,0.01734948119457767,0.33425613608413246,0.37839494499056703
Pf3D7_14_v3:383188-384732,-0.0022809319005638747,,,,,
Pf3D7_14_v3:389592-391595,0.004468003072084505,0.005281862251050786,,-0.0003774429602775483,,
Pf3D7_14_v3:392972-393850,0.0020396578229285624,0.022071017489077763,,0.0392962296616021,,
Pf3D7_14_v3:396010-397967,0.004668358867250483,-0.003715857337197643,,0.005191979472026472,0.026429083394614333,
Pf3D7_14_v3:400418-402994,0.0005286242176024161,0.007064700168406521,-0.0032548489748303972,0.007858704368508973,-0.0011297747459194875,-0.005059332329721886
Pf3D7_14_v3:403652-417062,0.00032901035220369706,0.013254758909033734,0.5026084823988277,0.018872857963272857,0.5010909383350185,0.4214179502693938
Pf3D7_14_v3:420442-422790,0.14156565236404262,0.049156458918644653,,0.12733122107880304,,
Pf3D7_14_v3:423751-424250,0.006173327192130873,-0.0011382063554070912,0.5328891163155397,-0.0002486804377186976,0.5806373217686747,0.557707351334238
Pf3D7_14_v3:427191-428588,,0.002894232790049469,,,,
Pf3D7_14_v3:429690-430861,,-0.0018221935674294944,,,,
Pf3D7_14_v3:433951-435318,,,,,,
Pf3D7_14_v3:437224-439466,0.010846033141288926,0.010412560355308959,0.42533001140251175,0.044573368799269375,0.5263580436123695,0.34087350749475126
Pf3D7_14_v3:440541-447773,0.004774747166304106,0.04467379321550756,,0.041563307938885824,,
Pf3D7_14_v3:447923-449968,0.02298000981869628,0.005425989848901588,,0.00164617673119991,,0.051441614670496336
Pf3D7_14_v3:452175-454879,0.028161341821729323,0.006434241837734509,0.018576830158824924,0.0735447286051592,0.07794434387071593,0.018860303882968665
Pf3D7_14_v3:458796-460962,0.010396482049465717,0.02619989613836859,,0.02631935801014198,,
Pf3D7_14_v3:461401-467451,0.0016519923887570336,0.0074626252290774285,-0.0032548489748303972,0.011425360256337606,,
Pf3D7_14_v3:468976-472016,0.0026658823922930163,0.007413504912388949,,0.004735320192178035,,
Pf3D7_14_v3:472850-474826,0.0030391187908034066,-0.0014770915608368525,0.006784394811858012,-0.00014905775960038364,0.013939266954094419,-0.0018443356847361275
Pf3D7_14_v3:475249-477297,0.01191736455829466,0.0048288104932372655,,0.037574304091378574,,-0.0039189871279889845
Pf3D7_14_v3:477469-478887,-0.0010476062276553076,-0.0036079718004094147,,-0.000913449775749434,,
Pf3D7_14_v3:480431-481414,-0.0001779356576370087,0.0010331106152479098,,0.010495238137461898,,
Pf3D7_14_v3:482437-483399,0.006059050965599607,0.024807127993601526,,0.0035779903525274557,,
Pf3D7_14_v3:484438-487308,-0.0005494319612650815,0.022637015272950096,,0.038468140799332334,,
Pf3D7_14_v3:487776-490380,0.0036067014808842815,0.0005568489564314237,,0.009726459294368927,,
Pf3D7_14_v3:491494-492221,,,,,,
Pf3D7_14_v3:493971-504345,0.006395599885708251,0.009952103980037829,0.16383470004467923,0.021553810308369954,0.22094412321012052,0.17178752536451525
Pf3D7_14_v3:507360-508868,,,,-0.002461983731643413,,
Pf3D7_14_v3:509686-511176,,-0.003480518965015599,,-0.0009598821058481974,,
Pf3D7_14_v3:512363-516022,0.003276199206371343,0.03369758724488199,0.8510512301960442,0.002308999562611791,0.870370535134853,0.8502019423108901
Pf3D7_14_v3:516574-518193,0.0007592874409288813,0.007032991121990475,,-0.00019274745365452026,,
Pf3D7_14_v3:521209-522898,-0.0027527960205147826,-0.003516139006133503,,,,
Pf3D7_14_v3:523890-525305,0.0005202693908526613,-0.002534635294066686,0.12390336322634421,-0.00014636797894542202,0.1576050768139585,0.13090917691759982
Pf3D7_14_v3:527132-529234,0.007709932759872892,0.005785207414117162,0.19082429705416684,0.02444126981650456,0.2740973312401884,0.1367495213359747
Pf3D7_14_v3:530135-531739,-0.001207719212019739,0.005476862003926741,,0.013189193181736515,,
Pf3D7_14_v3:532818-533289,,,,,,
Pf3D7_14_v3:534057-535988,0.015579698560036735,-0.0021531520643255963,,0.007905377092793675,,
Pf3D7_14_v3:536796-537839,0.004337441102608897,-0.0018092948243230709,,0.0010057013112689775,,
Pf3D7_14_v3:538869-540572,0.01235276542385357,0.014711668825468534,,-0.002061749819864867,,
Pf3D7_14_v3:540677-546046,-0.001177404822213529,,,-0.0007918588880792192,,
Pf3D7_14_v3:547954-549417,0.004638388284642672,0.03996215696834131,,0.019277602112399664,,
Pf3D7_14_v3:551862-553235,-0.0015803767478901312,,,,,
Pf3D7_14_v3:553639-555772,-0.0009732454717477827,,,,,
Pf3D7_14_v3:560093-562324,0.005065358857272007,-0.0030851433454417688,,0.0035816790091826333,,
Pf3D7_14_v3:564024-565247,0.05713861181606109,0.039040112067042165,0.0817267838544435,0.1500895443380509,0.24538941479835596,0.0007704597341176012
Pf3D7_14_v3:570802-571461,-0.0023424065408081695,-0.003462480792501611,,-0.0024544205143653764,,
Pf3D7_14_v3:575496-577055,,,,,,
Pf3D7_14_v3:578369-587529,0.005189563753296019,0.00351734597273118,0.7013225401906367,0.011962584145718859,0.053011159266836604,-0.003877969160861164
Pf3D7_14_v3:590626-592188,-0.002346357540620675,-0.00347711293164676,,-0.0024469380879062843,,
Pf3D7_14_v3:592992-597146,0.001435560426131798,-0.0014880285482905627,,0.0009633319735127489,0.0012258957268421202,
Pf3D7_14_v3:599763-600680,,,,,,
Pf3D7_14_v3:601981-605559,0.00042702620426236055,0.0042840117103667575,,0.011449775771754073,,
Pf3D7_14_v3:606380-607348,-0.0018245197681611809,-0.0034211980579092376,,-0.002380715551668269,,
Pf3D7_14_v3:609205-611287,-0.0011722308175567619,0.005498296052211588,,0.006214844636520557,0.1204102328849711,
Pf3D7_14_v3:611865-612736,,,,,,
Pf3D7_14_v3:615167-616180,0.011276748843674437,,,,,
Pf3D7_14_v3:618897-623321,0.010948346857724297,0.0033030035296184816,0.002030032279241308,0.003877384088730022,0.03135642982971232,0.02505096379635128
Pf3D7_14_v3:624486-628250,8.591759920284512e-05,-0.001931758728394284,,0.0010223337540677079,,
Pf3D7_14_v3:629419-632895,0.00047930485537367424,-0.0010741468086280616,,-0.0009805290232563946,,
Pf3D7_14_v3:634815-636533,0.004557410731751754,0.0021034631541914654,,-0.00021382653791634436,,
Pf3D7_14_v3:640374-641519,0.009811754090053276,0.008201711705633281,0.00907926761280385,-0.002546432167505548,-0.003989232224540234,-0.005059332329721886
Pf3D7_14_v3:642071-642735,,,,,,
Pf3D7_14_v3:643914-644989,0.003598186377400195,0.008980072582974657,,-0.0009620546802340093,,
Pf3D7_14_v3:645641-648454,0.0002551967030131045,-0.0011373739166784034,,-0.0012631816770994932,,
Pf3D7_14_v3:650503-657345,0.003187595024275591,0.003100761380611174,,0.0004149143315853094,,
Pf3D7_14_v3:659539-660903,,,,,,
Pf3D7_14_v3:661098-665098,0.003863960867267992,0.0001811152138181784,0.005404093835134238,0.014354872522641404,-0.003572576635755417,-0.005200770401316195
Pf3D7_14_v3:667412-668824,0.010019471459868222,0.0007008535754841002,,0.006306466175365416,,
Pf3D7_14_v3:669692-678772,0.009390421016691878,0.007887660960699037,0.09796324159691555,0.01360018447420026,,
Pf3D7_14_v3:681055-682023,,0.0006487335454420549,,,,
Pf3D7_14_v3:682778-684802,-0.0017050599771482949,-0.0033697594144416233,0.6870920111039274,-0.0022653648511985797,0.6501956470293693,0.683081403438222
Pf3D7_14_v3:685437-686368,-0.0021329141328927438,-0.0026175328249670275,,-0.002235634033445465,,
Pf3D7_14_v3:688592-689740,0.001405325247284199,0.035219456688060695,0.01406041165463786,0.06002798885650159,-0.0014371261446156141,0.10357681007791181
Pf3D7_14_v3:690451-691272,0.0137506101096897,-0.0031785287043468793,,0.00882274137831688,,
Pf3D7_14_v3:694585-708177,0.014975593869760995,-0.002257299425612114,-0.0008835114708991913,0.016078610860052276,0.004411096910953956,
Pf3D7_14_v3:709670-713309,0.003491401979176734,-0.0019349551264906796,0.7921312779307607,0.0018758724745199602,0.7435674432065477,0.7832400439696311
Pf3D7_14_v3:726979-728379,,,,-0.0009765893045010057,,
Pf3D7_14_v3:730694-744682,0.0025416283705787046,0.017631244256203826,0.4286542911812112,0.014012719496237839,0.025855239330487736,0.027129521677585974
Pf3D7_14_v3:750330-751684,-0.0023650595199992473,,,,,
Pf3D7_14_v3:753389-756440,0.006939298572239665,,0.871010331996514,0.026187433301816745,,
Pf3D7_14_v3:757195-758555,0.006528657848901679,-0.0031592078124185554,0.8935356086714265,-0.00046378831560714553,0.898717957739109,
Pf3D7_14_v3:759360-761422,-0.0020769893148363384,,,-0.0026610142697346324,,
Pf3D7_14_v3:762614-773407,0.0006066751996344398,-0.0004669708588369153,,0.006375316865238217,,
Pf3D7_14_v3:775460-776311,-0.0009911127743014085,-0.0004237073367999733,,-0.002161406081719454,,
Pf3D7_14_v3:776672-777082,-0.00230266547503668,,-0.003222151661230254,,0.14445161751253932,
Pf3D7_14_v3:783078-785819,0.0031212809875467095,0.0009279986990503017,-0.0032548489748303972,-0.0024391402995435425,0.0012258957268421202,
Pf3D7_14_v3:786958-790458,0.007849189912540749,-0.002192605295311314,0.0037730563507278954,0.010394601361781225,-0.002219666170899741,0.002579881421578894
Pf3D7_14_v3:793752-796877,0.00039877622263224136,-0.0020258343892949992,-0.0032548489748303972,-0.0017882713127777743,,
Pf3D7_14_v3:797709-800135,-0.0011167148887917372,-0.0014801369123091386,,-0.00235006882889627,,
Pf3D7_14_v3:802717-803481,0.013941597593217888,,,-0.0009849848555772438,,
Pf3D7_14_v3:804425-811369,0.004187004735796322,0.004698377162691924,,0.014861121330334676,,
Pf3D7_14_v3:813778-814413,-0.0023723475611715475,-0.001653300105361047,,-0.0001932910383817517,,
Pf3D7_14_v3:815324-818245,,,,,,
Pf3D7_14_v3:820068-821597,,-0.002763984376868816,0.9662465323705972,-0.002442186385573413,,0.971310331442705
Pf3D7_14_v3:822423-824340,0.08992251070924838,0.08351185278135435,0.030831530580350985,-0.0016806903324749253,0.011198059291852044,0.01654507903397015
Pf3D7_14_v3:825612-827330,0.0052517962910631375,0.0073688644544361165,-0.005014458438036658,-0.0024474527877619235,0.008288247569540342,0.005029478063519598
Pf3D7_14_v3:828904-830773,-0.0022559124544478024,0.0008368142963653405,-0.0004468978366368887,-0.0016037382055456425,0.0018935884283924212,0.005631073046803376
Pf3D7_14_v3:832335-836684,0.0059758591390411935,0.0007441350695565662,0.28937671788472563,0.018358127173282567,0.19415415633812777,0.33874601697806056
Pf3D7_14_v3:838927-842664,0.004549397628139032,0.008604275797922238,0.5621920414096453,0.004822320381858974,0.6130896736535961,0.6486701500746445
Pf3D7_14_v3:843711-844619,,,,,,
