,tajimas_d_all
Pf3D7_10_v3:526840-531448,0.23121518945335984
Pf3D7_10_v3:533109-539825,-1.7884535863390523
Pf3D7_10_v3:540622-541694,
Pf3D7_10_v3:542359-544779,
Pf3D7_10_v3:545679-548903,
Pf3D7_10_v3:555160-559527,-0.7221208642813073
Pf3D7_10_v3:560538-563353,-0.439477207567865
Pf3D7_10_v3:565805-573060,-1.3333384802705928
Pf3D7_10_v3:576579-580478,-1.4259780766383283
Pf3D7_10_v3:581354-589090,-1.1977036517342081
Pf3D7_10_v3:595308-596222,
Pf3D7_10_v3:596497-600413,0.9992571869532598
Pf3D7_10_v3:600970-607809,-0.6413284364543933
Pf3D7_10_v3:611213-612199,
Pf3D7_10_v3:612685-613875,-1.3157077597670237
Pf3D7_10_v3:614872-617736,-1.4274353178892543
Pf3D7_10_v3:618440-619993,
Pf3D7_10_v3:624048-625895,
Pf3D7_10_v3:629909-632061,1.3135980360635253
Pf3D7_10_v3:646054-647736,
Pf3D7_10_v3:650898-653567,
Pf3D7_10_v3:656709-659027,
Pf3D7_10_v3:661742-664201,
Pf3D7_10_v3:665658-666654,
Pf3D7_10_v3:669202-671853,-0.06281917610974729
Pf3D7_10_v3:675293-676417,0.21371027007037083
Pf3D7_10_v3:682182-682508,
Pf3D7_10_v3:685578-688862,0.016093553996510527
Pf3D7_10_v3:692426-694218,
Pf3D7_10_v3:694840-696709,
Pf3D7_10_v3:697970-699823,-0.8335519006238113
Pf3D7_10_v3:705537-708452,-0.7213342797712623
Pf3D7_10_v3:709507-710826,
Pf3D7_10_v3:711016-714658,-1.3213730303984859
Pf3D7_10_v3:715878-717437,
Pf3D7_10_v3:718454-720136,
Pf3D7_10_v3:720551-721399,
Pf3D7_10_v3:721734-728331,-1.3803153857696857
Pf3D7_10_v3:729809-732856,
Pf3D7_10_v3:734722-735738,
Pf3D7_10_v3:737692-743406,-1.175993454320951
Pf3D7_10_v3:747028-748887,
Pf3D7_10_v3:750215-752665,-1.2652657083309948
Pf3D7_10_v3:752760-754910,-1.1768195440610982
Pf3D7_10_v3:757795-765158,-1.0697647726741215
Pf3D7_10_v3:766168-771954,-1.629592697218526
Pf3D7_10_v3:787745-795220,-1.3772178582347718
Pf3D7_10_v3:796291-799923,-1.3467375339368912
Pf3D7_10_v3:800278-803502,
Pf3D7_10_v3:804328-807582,
Pf3D7_10_v3:811106-813484,
Pf3D7_10_v3:814352-814957,
Pf3D7_10_v3:816066-818972,-1.6475929283404809
Pf3D7_10_v3:822602-824593,-0.6132299921537392
Pf3D7_10_v3:825451-826971,
Pf3D7_10_v3:827488-834231,-1.3552710210618975
Pf3D7_10_v3:835292-839700,
Pf3D7_10_v3:840212-843403,-1.1179777162913966
Pf3D7_10_v3:845086-846192,
Pf3D7_10_v3:851000-856285,-0.026872892352435857
Pf3D7_10_v3:857673-859742,
Pf3D7_10_v3:863907-866742,
Pf3D7_10_v3:867635-869677,-1.3456292724462076
Pf3D7_10_v3:873208-894869,-1.5812348514873642
Pf3D7_10_v3:896865-903608,-0.6775629286112745
Pf3D7_10_v3:905473-912345,-0.7229260399572709
Pf3D7_10_v3:919772-924213,
Pf3D7_10_v3:926831-929020,-0.5450209948758037
Pf3D7_10_v3:939938-942234,-1.5120885318200978
Pf3D7_10_v3:944398-946089,0.7833203009968497
Pf3D7_10_v3:948477-951152,
Pf3D7_10_v3:961066-962307,
Pf3D7_10_v3:963497-980560,-2.0080208976268215
Pf3D7_10_v3:982231-983202,
Pf3D7_10_v3:991147-993420,-1.1179743272351983
Pf3D7_10_v3:994322-996788,
Pf3D7_10_v3:997475-1007461,-1.4464370495878216
Pf3D7_10_v3:1014896-1016596,
Pf3D7_10_v3:1017201-1020515,-0.9031998150248823
Pf3D7_10_v3:1021292-1021774,
Pf3D7_10_v3:1023205-1024869,
Pf3D7_10_v3:1027128-1029367,
Pf3D7_10_v3:1030044-1031534,-0.11148038448100923
Pf3D7_10_v3:1034685-1039079,-0.7679485295396402
Pf3D7_10_v3:1040289-1045004,-1.2297740997667084
Pf3D7_10_v3:1052844-1055333,
Pf3D7_10_v3:1057890-1060658,-1.4270863381290122
Pf3D7_10_v3:1061399-1067085,-1.0324601811261953
Pf3D7_10_v3:1067652-1086992,-1.9138710094797624
Pf3D7_10_v3:1088214-1088417,
Pf3D7_10_v3:1091436-1097277,-1.510248799782487
Pf3D7_10_v3:1101818-1103158,
Pf3D7_10_v3:1103464-1105230,
Pf3D7_10_v3:1106086-1109451,-1.1851298646729074
Pf3D7_10_v3:1109794-1111605,-1.5307209678558409
Pf3D7_10_v3:1112423-1112635,
Pf3D7_10_v3:1113495-1118573,-1.1626864206826617
Pf3D7_10_v3:1126523-1131958,-1.0189318822914726
Pf3D7_10_v3:1133838-1136156,-0.815618987478978
Pf3D7_10_v3:1138002-1139564,
Pf3D7_10_v3:1140589-1142602,0.2137371497175697
Pf3D7_10_v3:1148316-1150168,
Pf3D7_10_v3:1153271-1154431,
Pf3D7_10_v3:1156648-1158980,
Pf3D7_10_v3:1160031-1163421,
Pf3D7_10_v3:1163786-1165615,
Pf3D7_10_v3:1166046-1166870,
Pf3D7_10_v3:1168010-1168957,
Pf3D7_10_v3:1169940-1171391,
Pf3D7_10_v3:1172129-1174997,-1.0982629013008418
Pf3D7_10_v3:1176461-1177849,
Pf3D7_10_v3:1181005-1182501,
Pf3D7_10_v3:1184728-1185946,
Pf3D7_10_v3:1190426-1195016,-1.4470822685881024
Pf3D7_10_v3:1195677-1197344,-1.1897709755107675
Pf3D7_10_v3:1197825-1200032,-1.4209486849169868
Pf3D7_10_v3:1200894-1202399,
Pf3D7_10_v3:1206302-1207405,
Pf3D7_10_v3:1208198-1210914,-1.313675588878958
Pf3D7_10_v3:1217348-1222441,-0.6172341288985932
Pf3D7_10_v3:1223375-1224167,
Pf3D7_10_v3:1224519-1229092,0.043629989011019374
Pf3D7_10_v3:1230561-1231913,
Pf3D7_10_v3:1233667-1237002,-0.7570738827030707
Pf3D7_10_v3:1241767-1242977,
Pf3D7_10_v3:1244215-1245396,
Pf3D7_10_v3:1245880-1247676,-0.16166899780421667
Pf3D7_10_v3:1248533-1249306,
Pf3D7_10_v3:1251151-1251807,
Pf3D7_10_v3:1253417-1254070,
Pf3D7_10_v3:1260310-1263069,
Pf3D7_10_v3:1265079-1268785,-0.9079385589651399
Pf3D7_10_v3:1270528-1274144,
Pf3D7_10_v3:1275863-1278577,
Pf3D7_10_v3:1282405-1284057,-1.0663073073219937
Pf3D7_10_v3:1284588-1287287,
Pf3D7_10_v3:1287715-1290045,-1.5480634149807764
Pf3D7_10_v3:1293499-1297071,-1.6118192882709235
Pf3D7_10_v3:1298327-1299141,
Pf3D7_10_v3:1299794-1302409,-1.4659826681416008
Pf3D7_10_v3:1302594-1304881,
Pf3D7_10_v3:1306241-1307532,
Pf3D7_10_v3:1308873-1309925,
Pf3D7_10_v3:1310421-1312082,
Pf3D7_10_v3:1313255-1314721,
Pf3D7_10_v3:1315718-1320949,-0.21217574016440946
Pf3D7_10_v3:1321694-1323379,
Pf3D7_10_v3:1324132-1328436,0.28942037656856084
Pf3D7_10_v3:1335222-1336289,0.07099525026130075
Pf3D7_10_v3:1339762-1340628,
Pf3D7_10_v3:1341646-1343775,-1.5797447765297357
Pf3D7_10_v3:1344150-1346897,
Pf3D7_10_v3:1351197-1353284,
Pf3D7_10_v3:1359318-1361309,-0.7738528034369766
Pf3D7_10_v3:1362149-1363069,
Pf3D7_10_v3:1365099-1366691,-1.1650531804694135
Pf3D7_10_v3:1367294-1369189,
Pf3D7_10_v3:1370731-1376131,-1.638305476591459
Pf3D7_10_v3:1376827-1377759,
Pf3D7_10_v3:1378759-1379295,
Pf3D7_10_v3:1380028-1382249,0.4302544129306808
Pf3D7_10_v3:1383450-1386119,-0.10216025895931877
Pf3D7_10_v3:1386649-1389630,1.2766476007991263
Pf3D7_10_v3:1391445-1393130,0.2318035063591366
Pf3D7_10_v3:1394839-1396596,-0.7851291869500346
Pf3D7_10_v3:1399195-1402896,-0.07488522637474726
Pf3D7_10_v3:1404195-1405259,1.8733745262828605
Pf3D7_10_v3:1407276-1408391,0.2660019467488226
Pf3D7_10_v3:1409281-1410555,
Pf3D7_10_v3:1413200-1415293,1.258926677000376
Pf3D7_10_v3:1427127-1428344,-1.3198872511739999
Pf3D7_10_v3:1441901-1443568,
Pf3D7_10_v3:1445916-1447495,
Pf3D7_10_v3:1448692-1451646,-0.9450375665350034
Pf3D7_10_v3:1452599-1458006,-1.008401027968647
Pf3D7_10_v3:1462351-1469555,-1.7223796910510392
Pf3D7_10_v3:1469990-1472227,-0.7263524200321798
Pf3D7_10_v3:1473514-1476860,-1.1524360199968706
Pf3D7_10_v3:1477940-1478845,
Pf3D7_10_v3:1481763-1485353,-1.2962668216183448
Pf3D7_10_v3:1487959-1490088,
Pf3D7_10_v3:1491414-1494378,-0.8276401361716417
Pf3D7_10_v3:1497096-1502155,-1.4351254588476376
Pf3D7_10_v3:1502955-1504322,-0.33892732834735867
Pf3D7_10_v3:1507582-1510524,-0.241793861817394
Pf3D7_10_v3:1512190-1514416,
Pf3D7_10_v3:1519021-1547825,-1.7656144192237793
Pf3D7_10_v3:1548455-1549731,-1.178875511660352
Pf3D7_10_v3:1551497-1553172,-1.0987160324421434
Pf3D7_10_v3:1557816-1560696,-0.9626675336690865
Pf3D7_10_v3:1562809-1563888,-0.4291620996874792
Pf3D7_11_v3:110027-111429,
Pf3D7_11_v3:114591-116573,-0.4981591197057162
Pf3D7_11_v3:119412-121506,0.39038740404940636
Pf3D7_11_v3:123818-124736,0.05367797009441375
Pf3D7_11_v3:131703-131987,
Pf3D7_11_v3:146427-150815,-0.6533158322321433
Pf3D7_11_v3:151196-154519,
Pf3D7_11_v3:156614-158113,
Pf3D7_11_v3:163985-174100,-1.2242669495509935
Pf3D7_11_v3:175608-177778,
Pf3D7_11_v3:182383-187223,-0.7175828598025787
Pf3D7_11_v3:190800-194358,-0.9092983215815356
Pf3D7_11_v3:196767-198355,
Pf3D7_11_v3:199103-201037,
Pf3D7_11_v3:202330-204261,-1.342368596701651
Pf3D7_11_v3:214825-219687,-1.791420158277577
Pf3D7_11_v3:226065-226418,
Pf3D7_11_v3:228159-231014,-1.4202533861278581
Pf3D7_11_v3:231847-234238,-0.9504895792431506
Pf3D7_11_v3:241184-243517,-1.7016580986230874
Pf3D7_11_v3:247451-248971,-0.6772485979988552
Pf3D7_11_v3:255714-257141,
Pf3D7_11_v3:258779-259981,
Pf3D7_11_v3:260867-263331,
Pf3D7_11_v3:263604-266570,-1.2664041179909618
Pf3D7_11_v3:268244-274552,-0.9650659541012254
Pf3D7_11_v3:275726-279667,
Pf3D7_11_v3:279920-282994,-0.8773257670726273
Pf3D7_11_v3:283869-289224,-0.3169252212605886
Pf3D7_11_v3:294151-296979,-0.7419439168800515
Pf3D7_11_v3:297823-300734,-0.9218098226490116
Pf3D7_11_v3:301283-311287,-0.8419765545949106
Pf3D7_11_v3:317819-318871,
Pf3D7_11_v3:321886-325323,-0.46056347016718
Pf3D7_11_v3:326881-328812,-1.193858984556324
Pf3D7_11_v3:329867-335601,-0.5626883573211341
Pf3D7_11_v3:343913-349351,
Pf3D7_11_v3:352556-354262,-1.4489496956569299
Pf3D7_11_v3:356083-360434,
Pf3D7_11_v3:361408-361902,
Pf3D7_11_v3:365093-366100,
Pf3D7_11_v3:367316-368823,
Pf3D7_11_v3:369675-370706,
Pf3D7_11_v3:373238-374860,
Pf3D7_11_v3:379247-380638,-1.1207513566355614
Pf3D7_11_v3:382569-387150,-1.5935601237009558
Pf3D7_11_v3:387748-389620,
Pf3D7_11_v3:390644-393331,-0.5564117480952958
Pf3D7_11_v3:397124-397775,
Pf3D7_11_v3:400686-403238,
Pf3D7_11_v3:405495-409717,1.0707299875137573
Pf3D7_11_v3:410202-411355,
Pf3D7_11_v3:414797-419556,-1.1825449953588616
Pf3D7_11_v3:422057-425418,-1.048262897839874
Pf3D7_11_v3:428362-430047,
Pf3D7_11_v3:431906-433645,-1.3456292724462076
Pf3D7_11_v3:434802-436541,-0.4878424248315331
Pf3D7_11_v3:439698-441680,-1.4811971262316854
Pf3D7_11_v3:442959-443828,
Pf3D7_11_v3:448912-451698,-1.259600466087394
Pf3D7_11_v3:452459-454861,-0.9251015171053588
Pf3D7_11_v3:455669-456994,
Pf3D7_11_v3:457936-459197,
Pf3D7_11_v3:462290-469672,-1.5204714572806837
Pf3D7_11_v3:470541-471608,
Pf3D7_11_v3:471946-474674,-1.2935088588585302
Pf3D7_11_v3:475880-476455,
Pf3D7_11_v3:477484-478320,0.35891075436725145
Pf3D7_11_v3:478823-480946,
Pf3D7_11_v3:481851-485831,-1.18899280953195
Pf3D7_11_v3:486329-487666,
Pf3D7_11_v3:517311-517985,
Pf3D7_11_v3:521122-522824,
Pf3D7_11_v3:524492-526588,-1.055125152481237
Pf3D7_11_v3:527572-528702,-1.031538997130735
Pf3D7_11_v3:531177-533285,
Pf3D7_11_v3:534973-536499,
Pf3D7_11_v3:537647-538297,
Pf3D7_11_v3:547383-549296,-0.8629650693480446
Pf3D7_11_v3:549866-551152,
Pf3D7_11_v3:552259-553266,
Pf3D7_11_v3:558924-561032,
Pf3D7_11_v3:562017-569459,-0.9471732144337306
Pf3D7_11_v3:570017-570714,
Pf3D7_11_v3:571007-573306,
Pf3D7_11_v3:576773-580276,-0.361603021769692
Pf3D7_11_v3:581250-582698,
Pf3D7_11_v3:584328-585806,
Pf3D7_11_v3:588169-589400,-1.2646704762089511
Pf3D7_11_v3:589707-590629,
Pf3D7_11_v3:592130-593584,-0.1588687007400368
Pf3D7_11_v3:596289-597203,-0.7791015824480452
Pf3D7_11_v3:600176-602215,-0.07416599757861679
Pf3D7_11_v3:602983-606918,-1.575871497840927
Pf3D7_11_v3:607902-613394,-1.083901864038549
Pf3D7_11_v3:615744-617186,
Pf3D7_11_v3:619893-621350,
Pf3D7_11_v3:624370-625737,
Pf3D7_11_v3:626709-629432,
Pf3D7_11_v3:630779-632881,-1.1288053852145885
Pf3D7_11_v3:636094-639511,-1.4248396669783614
Pf3D7_11_v3:646922-651343,-1.3433826012955568
Pf3D7_11_v3:652579-653976,-1.3445819484104404
Pf3D7_11_v3:654762-660420,-0.8120498015306546
Pf3D7_11_v3:664163-665356,
Pf3D7_11_v3:666037-667722,
Pf3D7_11_v3:668368-669491,
Pf3D7_11_v3:674299-677349,
Pf3D7_11_v3:678752-683281,-1.5130097158155584
Pf3D7_11_v3:683860-684616,1.3282854558828106
Pf3D7_11_v3:688766-691558,-1.2466184065163857
Pf3D7_11_v3:694655-699121,-1.2154040255478706
Pf3D7_11_v3:699869-700789,
Pf3D7_11_v3:703175-704959,
Pf3D7_11_v3:705556-707382,
Pf3D7_11_v3:708526-712863,
Pf3D7_11_v3:714117-716287,
Pf3D7_11_v3:716795-718412,
Pf3D7_11_v3:718650-719765,
Pf3D7_11_v3:722717-723289,
Pf3D7_11_v3:724855-725739,-0.3892863956945196
Pf3D7_11_v3:727896-734339,
Pf3D7_11_v3:736069-737735,
Pf3D7_11_v3:738513-741671,-0.5843320161318564
Pf3D7_11_v3:744874-745932,
Pf3D7_11_v3:749152-754401,-0.8290104548443316
Pf3D7_11_v3:756192-760435,
Pf3D7_11_v3:766759-768460,
Pf3D7_11_v3:769252-770600,-1.0294329143942695
Pf3D7_11_v3:772539-775042,
Pf3D7_11_v3:775233-783639,-0.22329388925921526
Pf3D7_11_v3:784592-788350,-1.5089263813635663
Pf3D7_11_v3:790011-790262,
Pf3D7_11_v3:790267-790608,
Pf3D7_11_v3:792197-793945,
Pf3D7_11_v3:794254-799561,-0.808741242386359
Pf3D7_11_v3:800781-801458,
Pf3D7_11_v3:801945-807081,-1.1812097259059973
Pf3D7_11_v3:820073-822520,
Pf3D7_11_v3:823239-829313,-0.21746729197911113
Pf3D7_11_v3:835889-837466,
Pf3D7_11_v3:838380-840100,
Pf3D7_11_v3:846929-848014,
Pf3D7_11_v3:849335-852570,-1.575027421573115
Pf3D7_11_v3:853355-859225,-1.7398591874113072
Pf3D7_11_v3:860134-868220,-1.1787441468835298
Pf3D7_11_v3:868388-869152,
Pf3D7_11_v3:872031-877678,-1.527125168908438
Pf3D7_11_v3:878969-895273,-1.4321705600008674
Pf3D7_11_v3:895967-903370,-1.0112447755719454
Pf3D7_11_v3:909366-916324,-1.0275412866663338
Pf3D7_11_v3:918228-921069,
Pf3D7_11_v3:925728-927524,-0.8003596997436563
Pf3D7_11_v3:929354-933364,-0.3289860141700273
Pf3D7_11_v3:936084-938222,-1.5797447765297357
Pf3D7_11_v3:938950-939612,
Pf3D7_11_v3:940527-944333,-0.2161590534941181
Pf3D7_11_v3:945470-946148,
Pf3D7_11_v3:948591-950707,
Pf3D7_11_v3:951382-956343,-1.4929870943215755
Pf3D7_11_v3:957514-959199,-0.8851142921811744
Pf3D7_11_v3:964675-965360,
Pf3D7_11_v3:966980-968806,
Pf3D7_11_v3:970105-971376,
Pf3D7_11_v3:976880-977936,
Pf3D7_11_v3:986630-988120,0.13847031999170661
Pf3D7_11_v3:991863-996458,-0.9343611502437585
Pf3D7_11_v3:997923-999547,
Pf3D7_11_v3:1004780-1007354,0.3627666784103138
Pf3D7_11_v3:1008409-1010853,
Pf3D7_11_v3:1014334-1017375,-0.24779150961615856
Pf3D7_11_v3:1018366-1022495,2.0725476482539604
Pf3D7_11_v3:1026976-1029544,
Pf3D7_11_v3:1033062-1037168,-1.5504622631111218
Pf3D7_11_v3:1037643-1039691,-1.083944786876828
Pf3D7_11_v3:1040790-1046087,
Pf3D7_11_v3:1049921-1052665,-1.471764747841461
Pf3D7_11_v3:1056198-1058054,
Pf3D7_11_v3:1063670-1064551,
Pf3D7_11_v3:1065785-1066569,
Pf3D7_11_v3:1067197-1070219,
Pf3D7_11_v3:1074626-1076405,
Pf3D7_11_v3:1077288-1081550,
Pf3D7_11_v3:1087314-1093105,-1.1954781969395
Pf3D7_11_v3:1094909-1095931,
Pf3D7_11_v3:1098167-1103555,-1.1307835901123657
Pf3D7_11_v3:1104216-1106505,
Pf3D7_11_v3:1107786-1109942,-1.5806659605251958
Pf3D7_11_v3:1113996-1115477,-0.7641939436209232
Pf3D7_11_v3:1118249-1120685,
Pf3D7_11_v3:1121930-1123377,0.5406701528479314
Pf3D7_11_v3:1125952-1127310,
Pf3D7_11_v3:1131294-1136834,-1.513377680604372
Pf3D7_11_v3:1138075-1139979,-1.2663887297447705
Pf3D7_11_v3:1141486-1143910,
Pf3D7_11_v3:1144754-1148770,
Pf3D7_11_v3:1152379-1153227,
Pf3D7_11_v3:1156437-1158266,-0.7463818501871231
Pf3D7_11_v3:1159366-1162188,-0.9694033117903463
Pf3D7_11_v3:1165221-1166171,
Pf3D7_11_v3:1168879-1170198,-1.5797447765297357
Pf3D7_11_v3:1171680-1175724,-0.6120822553152976
Pf3D7_11_v3:1176441-1179705,-1.2686206409723295
Pf3D7_11_v3:1180160-1185616,-0.2941937551370048
Pf3D7_11_v3:1187604-1189562,
Pf3D7_11_v3:1190123-1194335,-1.215183894108988
Pf3D7_11_v3:1194524-1195036,
Pf3D7_11_v3:1195988-1198309,-1.5874392614825734
Pf3D7_11_v3:1199253-1201805,
Pf3D7_11_v3:1201922-1203619,-1.310999468197807
Pf3D7_11_v3:1204297-1209587,-1.7000499905806497
Pf3D7_11_v3:1210686-1211456,
Pf3D7_11_v3:1216521-1224812,-1.2511869485218015
Pf3D7_11_v3:1227220-1231950,
Pf3D7_11_v3:1234061-1236391,
Pf3D7_11_v3:1239900-1242548,
Pf3D7_11_v3:1243226-1246618,-1.3586961114990963
Pf3D7_11_v3:1248310-1250232,-1.3423352772597896
Pf3D7_11_v3:1255286-1259671,-0.6554091181806275
Pf3D7_11_v3:1261759-1266078,-0.66377972588239
Pf3D7_11_v3:1266250-1267584,
Pf3D7_11_v3:1271204-1271980,
Pf3D7_11_v3:1275574-1275663,
Pf3D7_11_v3:1277346-1280637,
Pf3D7_11_v3:1281284-1287633,-1.0514579843962713
Pf3D7_11_v3:1290501-1291601,
Pf3D7_11_v3:1293856-1295724,2.5276682438086966
Pf3D7_11_v3:1296801-1298199,
Pf3D7_11_v3:1298474-1300600,-1.2012438027100183
Pf3D7_11_v3:1302173-1305987,-1.1867019416451219
Pf3D7_11_v3:1309024-1311793,-1.2434106936495601
Pf3D7_11_v3:1313257-1317173,0.2301134110180341
Pf3D7_11_v3:1320114-1322105,1.456613509414788
Pf3D7_11_v3:1323043-1324314,
Pf3D7_11_v3:1326747-1332164,-1.4245878075938236
Pf3D7_11_v3:1333536-1340219,-1.3480784970723751
Pf3D7_11_v3:1340486-1341680,
Pf3D7_11_v3:1344303-1349763,-0.45336058679251734
Pf3D7_11_v3:1350621-1355789,-1.2150639007602226
Pf3D7_11_v3:1359364-1364113,-1.7024513630115035
Pf3D7_11_v3:1369619-1371667,-0.20782282116661413
Pf3D7_11_v3:1372311-1373859,
Pf3D7_11_v3:1374592-1376661,-0.4026001181933594
Pf3D7_11_v3:1381015-1382244,
Pf3D7_11_v3:1384378-1385115,
Pf3D7_11_v3:1387091-1388909,
Pf3D7_11_v3:1390064-1396173,-0.6772594025775259
Pf3D7_11_v3:1397506-1397985,
Pf3D7_11_v3:1398486-1400601,
Pf3D7_11_v3:1403906-1414512,-1.2250781469823915
Pf3D7_11_v3:1415406-1417214,
Pf3D7_11_v3:1417466-1420071,0.4257468954355775
Pf3D7_11_v3:1422744-1426201,-1.6441465406079392
Pf3D7_11_v3:1427011-1429671,-1.1094956814857324
Pf3D7_11_v3:1431881-1435170,
Pf3D7_11_v3:1441503-1445471,-0.7186358898219026
Pf3D7_11_v3:1446489-1448505,
Pf3D7_11_v3:1449690-1451450,
Pf3D7_11_v3:1456151-1460319,-1.0101476447892088
Pf3D7_11_v3:1462168-1463070,
Pf3D7_11_v3:1463811-1465058,0.9699863202692602
Pf3D7_11_v3:1466197-1468266,-0.15071225875122102
Pf3D7_11_v3:1470600-1471877,
Pf3D7_11_v3:1474667-1476838,
Pf3D7_11_v3:1483375-1485858,
Pf3D7_11_v3:1487594-1496143,-0.9640882263636277
Pf3D7_11_v3:1499137-1499571,
Pf3D7_11_v3:1501011-1513691,-1.4288843706956578
Pf3D7_11_v3:1518464-1521238,-0.9080983685623263
Pf3D7_11_v3:1522359-1524346,
Pf3D7_11_v3:1525654-1531744,-1.6598409374606236
Pf3D7_11_v3:1533252-1539856,-1.8512338850436123
Pf3D7_11_v3:1548186-1553561,-1.5481303586371684
Pf3D7_11_v3:1556744-1565045,-1.5595859066778197
Pf3D7_11_v3:1576132-1578978,
Pf3D7_11_v3:1580594-1582483,-0.8097053421025117
Pf3D7_11_v3:1582995-1584512,
Pf3D7_11_v3:1585393-1592034,-1.844691858154086
Pf3D7_11_v3:1595767-1597718,-1.5083302180375855
Pf3D7_11_v3:1610100-1615809,0.1240919650244322
Pf3D7_11_v3:1616416-1621890,-0.6600506443986661
Pf3D7_11_v3:1623447-1630274,-1.493367366172949
Pf3D7_11_v3:1633920-1636331,
Pf3D7_11_v3:1637103-1643392,-0.44742792209917326
Pf3D7_11_v3:1644911-1647382,-1.4248698151476444
Pf3D7_11_v3:1649321-1657012,-1.3185036576049285
Pf3D7_11_v3:1659070-1662359,-0.9784721813896707
Pf3D7_11_v3:1663621-1665250,
Pf3D7_11_v3:1665761-1668162,
Pf3D7_11_v3:1672519-1674557,
Pf3D7_11_v3:1676255-1677769,-0.37968552866309085
Pf3D7_11_v3:1679078-1681156,-0.49075385237219993
Pf3D7_11_v3:1681868-1690084,-1.7611594538099309
Pf3D7_11_v3:1692897-1694137,
Pf3D7_11_v3:1695507-1701258,-1.3581836604433493
Pf3D7_11_v3:1702089-1703642,
Pf3D7_11_v3:1708066-1708679,
Pf3D7_11_v3:1710325-1712172,
Pf3D7_11_v3:1715283-1716806,0.17096210080316893
Pf3D7_11_v3:1717546-1718694,
Pf3D7_11_v3:1720047-1724861,-1.1247804544476079
Pf3D7_11_v3:1729793-1730899,-0.7697565789499802
Pf3D7_11_v3:1731899-1732900,
Pf3D7_11_v3:1737256-1740029,
Pf3D7_11_v3:1740935-1741828,
Pf3D7_11_v3:1742589-1746306,-0.7531586951486974
Pf3D7_11_v3:1748439-1751138,-1.1317141282456433
Pf3D7_11_v3:1751577-1753269,
Pf3D7_11_v3:1757488-1758637,-0.6681087598103405
Pf3D7_11_v3:1762256-1766650,-1.4971622285856596
Pf3D7_11_v3:1770949-1771902,
Pf3D7_11_v3:1772350-1773819,
Pf3D7_11_v3:1774750-1776726,
Pf3D7_11_v3:1780084-1782398,
Pf3D7_11_v3:1783357-1786563,-1.6428168045819518
Pf3D7_11_v3:1789323-1795370,-1.2769318326073928
Pf3D7_11_v3:1800544-1803550,
Pf3D7_11_v3:1807359-1810130,0.7185954782213744
Pf3D7_11_v3:1810290-1812442,-0.45468807155253915
Pf3D7_11_v3:1813419-1814573,-1.258367476027925
Pf3D7_11_v3:1814957-1817704,-0.48565417503960606
Pf3D7_11_v3:1818594-1820743,
Pf3D7_11_v3:1821032-1822969,
Pf3D7_11_v3:1824148-1825579,
Pf3D7_11_v3:1828240-1829054,
Pf3D7_11_v3:1830464-1831417,0.04869175601928612
Pf3D7_11_v3:1834401-1838773,-1.2023944539238702
Pf3D7_11_v3:1839423-1842878,-1.5072213619643815
Pf3D7_11_v3:1843645-1853372,-1.620881795863726
Pf3D7_11_v3:1856390-1857656,
Pf3D7_11_v3:1858329-1867357,-1.394216146707826
Pf3D7_11_v3:1870415-1871077,
Pf3D7_11_v3:1873147-1881414,-1.665881468879255
Pf3D7_11_v3:1883775-1887860,-1.6217053664907513
Pf3D7_11_v3:1893436-1895843,-0.9164336513812971
Pf3D7_11_v3:1899181-1905942,-0.8085656600052136
Pf3D7_11_v3:1909210-1913499,-1.6609603102313488
Pf3D7_11_v3:1934333-1935582,-0.7748472136657787
Pf3D7_11_v3:1950210-1968726,-1.721626766204576
Pf3D7_11_v3:1972400-1973874,
Pf3D7_11_v3:1976407-1979804,-0.18966649301835622
Pf3D7_11_v3:1982354-1984247,-1.6317320641908697
Pf3D7_11_v3:2001068-2003313,0.11795024392360944
Pf3D7_12_v3:68808-70842,-1.1451122638888909
Pf3D7_12_v3:73229-74522,
Pf3D7_12_v3:76846-79067,-0.8035851126236848
Pf3D7_12_v3:81449-84451,-0.3681769882779651
Pf3D7_12_v3:89934-90749,
Pf3D7_12_v3:92242-92562,
Pf3D7_12_v3:93581-97146,0.7352799953697363
Pf3D7_12_v3:98978-100471,-1.0311279899713424
Pf3D7_12_v3:103861-104604,
Pf3D7_12_v3:105683-106339,
Pf3D7_12_v3:107338-108202,
Pf3D7_12_v3:109247-112758,-1.5283111098873956
Pf3D7_12_v3:113787-115923,
Pf3D7_12_v3:116475-117449,-1.3422441916355896
Pf3D7_12_v3:119402-141499,-1.802696144973539
Pf3D7_12_v3:144046-147285,-1.3433826012955565
Pf3D7_12_v3:148238-155478,-0.7371507603662896
Pf3D7_12_v3:158233-160011,
Pf3D7_12_v3:160716-161255,
Pf3D7_12_v3:167706-171275,
Pf3D7_12_v3:173875-176853,
Pf3D7_12_v3:178162-181914,-1.2175028595186848
Pf3D7_12_v3:182298-183968,
Pf3D7_12_v3:187146-188842,
Pf3D7_12_v3:198970-202239,0.38069502265746474
Pf3D7_12_v3:202948-204837,
Pf3D7_12_v3:208165-210893,
Pf3D7_12_v3:211517-212356,
Pf3D7_12_v3:213211-214191,
Pf3D7_12_v3:219580-222173,-1.2479758049294654
Pf3D7_12_v3:222695-224991,-1.0192211150243808
Pf3D7_12_v3:226054-227070,
Pf3D7_12_v3:230463-231407,
Pf3D7_12_v3:232389-235646,
