,0
2011,Pf3D7_08_v3:1290240-1291406
2012,Pf3D7_08_v3:1294022-1294722
2013,Pf3D7_08_v3:1294022-1294722
2014,Pf3D7_08_v3:1294022-1294722
2015,Pf3D7_08_v3:1307053-1307924
2016,Pf3D7_08_v3:1307053-1307924
2017,Pf3D7_08_v3:1307053-1307924
2018,Pf3D7_08_v3:1317600-1318341
2019,Pf3D7_08_v3:1333288-1336299
2020,Pf3D7_08_v3:1353456-1354669
2021,Pf3D7_08_v3:1374236-1375299
2022,Pf3D7_08_v3:1374236-1375299
2023,Pf3D7_08_v3:1374236-1375299
2024,Pf3D7_08_v3:1392168-1393491
2025,Pf3D7_08_v3:1392168-1393491
2026,Pf3D7_08_v3:1392168-1393491
2027,Pf3D7_08_v3:1435794-1443449
2028,Pf3D7_08_v3:1435794-1443449
2029,Pf3D7_08_v3:1435794-1443449
2030,Pf3D7_09_v3:20080-27885
2031,Pf3D7_09_v3:20080-27885
2032,Pf3D7_09_v3:20080-27885
2033,Pf3D7_09_v3:29797-31157
2034,Pf3D7_09_v3:29797-31157
2035,Pf3D7_09_v3:29797-31157
2036,Pf3D7_09_v3:74409-75746
2037,Pf3D7_09_v3:74409-75746
2038,Pf3D7_09_v3:74409-75746
2039,Pf3D7_09_v3:77861-78874
2040,Pf3D7_09_v3:77861-78874
2041,Pf3D7_09_v3:77861-78874
2042,Pf3D7_09_v3:89361-91295
2043,Pf3D7_09_v3:93830-95613
2044,Pf3D7_09_v3:102492-104593
2045,Pf3D7_09_v3:127416-127724
2046,Pf3D7_09_v3:129224-129700
2047,Pf3D7_09_v3:133762-135587
2048,Pf3D7_09_v3:133762-135587
2049,Pf3D7_09_v3:133762-135587
2050,Pf3D7_09_v3:175542-177442
2051,Pf3D7_09_v3:175542-177442
2052,Pf3D7_09_v3:175542-177442
2053,Pf3D7_09_v3:185821-186383
2054,Pf3D7_09_v3:185821-186383
2055,Pf3D7_09_v3:185821-186383
2056,Pf3D7_09_v3:187342-188622
2057,Pf3D7_09_v3:197867-198816
2058,Pf3D7_09_v3:197867-198816
2059,Pf3D7_09_v3:197867-198816
2060,Pf3D7_09_v3:208168-208725
2061,Pf3D7_09_v3:208168-208725
2062,Pf3D7_09_v3:208168-208725
2063,Pf3D7_09_v3:210077-210609
2064,Pf3D7_09_v3:210077-210609
2065,Pf3D7_09_v3:210077-210609
2066,Pf3D7_09_v3:222271-224156
2067,Pf3D7_09_v3:234501-235346
2068,Pf3D7_09_v3:278369-279088
2069,Pf3D7_09_v3:278369-279088
2070,Pf3D7_09_v3:278369-279088
2071,Pf3D7_09_v3:293585-296617
2072,Pf3D7_09_v3:305070-306626
2073,Pf3D7_09_v3:307303-309039
2074,Pf3D7_09_v3:310691-311995
2075,Pf3D7_09_v3:310691-311995
2076,Pf3D7_09_v3:310691-311995
2077,Pf3D7_09_v3:318311-319546
2078,Pf3D7_09_v3:320811-323342
2079,Pf3D7_09_v3:330499-331965
2080,Pf3D7_09_v3:332255-334597
2081,Pf3D7_09_v3:335071-335490
2082,Pf3D7_09_v3:335071-335490
2083,Pf3D7_09_v3:335071-335490
2084,Pf3D7_09_v3:335982-336770
2085,Pf3D7_09_v3:335982-336770
2086,Pf3D7_09_v3:335982-336770
2087,Pf3D7_09_v3:337564-337920
2088,Pf3D7_09_v3:337564-337920
2089,Pf3D7_09_v3:337564-337920
2090,Pf3D7_09_v3:345892-349293
2091,Pf3D7_09_v3:350186-350962
2092,Pf3D7_09_v3:356536-357683
2093,Pf3D7_09_v3:360535-363215
2094,Pf3D7_09_v3:364069-364908
2095,Pf3D7_09_v3:367865-368789
2096,Pf3D7_09_v3:369870-371554
2097,Pf3D7_09_v3:378035-382996
2098,Pf3D7_09_v3:383650-385716
2099,Pf3D7_09_v3:388149-388736
2100,Pf3D7_09_v3:388149-388736
2101,Pf3D7_09_v3:388149-388736
2102,Pf3D7_09_v3:399202-400725
2103,Pf3D7_09_v3:401495-403394
2104,Pf3D7_09_v3:404312-406285
2105,Pf3D7_09_v3:410326-413841
2106,Pf3D7_09_v3:420485-421682
2107,Pf3D7_09_v3:430578-432047
2108,Pf3D7_09_v3:430578-432047
2109,Pf3D7_09_v3:430578-432047
2110,Pf3D7_09_v3:433238-435373
2111,Pf3D7_09_v3:440914-444024
2112,Pf3D7_09_v3:445788-446329
2113,Pf3D7_09_v3:447928-452049
2114,Pf3D7_09_v3:489467-490865
2115,Pf3D7_09_v3:489467-490865
2116,Pf3D7_09_v3:489467-490865
2117,Pf3D7_09_v3:495946-497727
2118,Pf3D7_09_v3:500183-502733
2119,Pf3D7_09_v3:509934-510527
2120,Pf3D7_09_v3:509934-510527
2121,Pf3D7_09_v3:509934-510527
2122,Pf3D7_09_v3:529912-531444
2123,Pf3D7_09_v3:535851-536681
2124,Pf3D7_09_v3:535851-536681
2125,Pf3D7_09_v3:535851-536681
2126,Pf3D7_09_v3:538221-539872
2127,Pf3D7_09_v3:546800-548101
2128,Pf3D7_09_v3:551426-553167
2129,Pf3D7_09_v3:556090-557958
2130,Pf3D7_09_v3:562677-562934
2131,Pf3D7_09_v3:567283-568640
2132,Pf3D7_09_v3:567283-568640
2133,Pf3D7_09_v3:567283-568640
2134,Pf3D7_09_v3:569124-570374
2135,Pf3D7_09_v3:575679-576509
2136,Pf3D7_09_v3:575679-576509
2137,Pf3D7_09_v3:575679-576509
2138,Pf3D7_09_v3:582340-583968
2139,Pf3D7_09_v3:593107-593556
2140,Pf3D7_09_v3:593107-593556
2141,Pf3D7_09_v3:593107-593556
2142,Pf3D7_09_v3:608361-610075
2143,Pf3D7_09_v3:617963-619835
2144,Pf3D7_09_v3:617963-619835
2145,Pf3D7_09_v3:617963-619835
2146,Pf3D7_09_v3:627754-628319
2147,Pf3D7_09_v3:630657-632207
2148,Pf3D7_09_v3:633574-634200
2149,Pf3D7_09_v3:639658-641259
2150,Pf3D7_09_v3:643232-644043
2151,Pf3D7_09_v3:643232-644043
2152,Pf3D7_09_v3:643232-644043
2153,Pf3D7_09_v3:645632-646600
2154,Pf3D7_09_v3:646951-649116
2155,Pf3D7_09_v3:660176-660892
2156,Pf3D7_09_v3:661481-662326
2157,Pf3D7_09_v3:663918-664571
2158,Pf3D7_09_v3:663918-664571
2159,Pf3D7_09_v3:663918-664571
2160,Pf3D7_09_v3:665978-666478
2161,Pf3D7_09_v3:680231-681984
2162,Pf3D7_09_v3:680231-681984
2163,Pf3D7_09_v3:680231-681984
2164,Pf3D7_09_v3:696863-698029
2165,Pf3D7_09_v3:703368-703517
2166,Pf3D7_09_v3:703368-703517
2167,Pf3D7_09_v3:703368-703517
2168,Pf3D7_09_v3:705357-706355
2169,Pf3D7_09_v3:706592-712072
2170,Pf3D7_09_v3:713216-715489
2171,Pf3D7_09_v3:718521-719540
2172,Pf3D7_09_v3:726703-728748
2173,Pf3D7_09_v3:726703-728748
2174,Pf3D7_09_v3:726703-728748
2175,Pf3D7_09_v3:729674-732136
2176,Pf3D7_09_v3:734629-735942
2177,Pf3D7_09_v3:737985-740276
2178,Pf3D7_09_v3:742494-743684
2179,Pf3D7_09_v3:747173-748490
2180,Pf3D7_09_v3:747173-748490
2181,Pf3D7_09_v3:747173-748490
2182,Pf3D7_09_v3:751358-752422
2183,Pf3D7_09_v3:751358-752422
2184,Pf3D7_09_v3:751358-752422
2185,Pf3D7_09_v3:769452-772105
2186,Pf3D7_09_v3:781368-782675
2187,Pf3D7_09_v3:786156-788212
2188,Pf3D7_09_v3:789514-790478
2189,Pf3D7_09_v3:789514-790478
2190,Pf3D7_09_v3:789514-790478
2191,Pf3D7_09_v3:793217-794167
2192,Pf3D7_09_v3:822665-824593
2193,Pf3D7_09_v3:825336-827140
2194,Pf3D7_09_v3:831669-832648
2195,Pf3D7_09_v3:831669-832648
2196,Pf3D7_09_v3:831669-832648
2197,Pf3D7_09_v3:833754-839312
2198,Pf3D7_09_v3:841536-842655
2199,Pf3D7_09_v3:849515-851296
2200,Pf3D7_09_v3:852525-854057
2201,Pf3D7_09_v3:852525-854057
2202,Pf3D7_09_v3:852525-854057
2203,Pf3D7_09_v3:855516-857286
2204,Pf3D7_09_v3:857587-858829
2205,Pf3D7_09_v3:857587-858829
2206,Pf3D7_09_v3:857587-858829
2207,Pf3D7_09_v3:861392-862784
2208,Pf3D7_09_v3:861392-862784
2209,Pf3D7_09_v3:861392-862784
2210,Pf3D7_09_v3:886065-887389
2211,Pf3D7_09_v3:888559-889305
2212,Pf3D7_09_v3:903362-904570
2213,Pf3D7_09_v3:905998-908357
2214,Pf3D7_09_v3:905998-908357
2215,Pf3D7_09_v3:905998-908357
2216,Pf3D7_09_v3:913230-914480
2217,Pf3D7_09_v3:916603-918674
2218,Pf3D7_09_v3:919109-921302
2219,Pf3D7_09_v3:919109-921302
2220,Pf3D7_09_v3:919109-921302
2221,Pf3D7_09_v3:936868-938345
2222,Pf3D7_09_v3:936868-938345
2223,Pf3D7_09_v3:936868-938345
2224,Pf3D7_09_v3:939580-940587
2225,Pf3D7_09_v3:939580-940587
2226,Pf3D7_09_v3:939580-940587
2227,Pf3D7_09_v3:941830-942498
2228,Pf3D7_09_v3:944126-946468
2229,Pf3D7_09_v3:950408-953722
2230,Pf3D7_09_v3:956605-957835
2231,Pf3D7_09_v3:956605-957835
2232,Pf3D7_09_v3:956605-957835
2233,Pf3D7_09_v3:958763-959917
2234,Pf3D7_09_v3:958763-959917
2235,Pf3D7_09_v3:958763-959917
2236,Pf3D7_09_v3:960181-961390
2237,Pf3D7_09_v3:960181-961390
2238,Pf3D7_09_v3:960181-961390
2239,Pf3D7_09_v3:961933-963786
2240,Pf3D7_09_v3:966795-968069
2241,Pf3D7_09_v3:966795-968069
2242,Pf3D7_09_v3:966795-968069
2243,Pf3D7_09_v3:977869-979965
2244,Pf3D7_09_v3:984815-986017
2245,Pf3D7_09_v3:984815-986017
2246,Pf3D7_09_v3:984815-986017
2247,Pf3D7_09_v3:988977-992915
2248,Pf3D7_09_v3:993245-997675
2249,Pf3D7_09_v3:1006773-1008542
2250,Pf3D7_09_v3:1009063-1009755
2251,Pf3D7_09_v3:1010380-1011822
2252,Pf3D7_09_v3:1010380-1011822
2253,Pf3D7_09_v3:1010380-1011822
2254,Pf3D7_09_v3:1012118-1013863
2255,Pf3D7_09_v3:1012118-1013863
2256,Pf3D7_09_v3:1012118-1013863
2257,Pf3D7_09_v3:1017435-1018918
2258,Pf3D7_09_v3:1017435-1018918
2259,Pf3D7_09_v3:1017435-1018918
2260,Pf3D7_09_v3:1021858-1023620
2261,Pf3D7_09_v3:1025493-1026353
2262,Pf3D7_09_v3:1027094-1027704
2263,Pf3D7_09_v3:1027094-1027704
2264,Pf3D7_09_v3:1027094-1027704
2265,Pf3D7_09_v3:1028661-1030010
2266,Pf3D7_09_v3:1028661-1030010
2267,Pf3D7_09_v3:1028661-1030010
2268,Pf3D7_09_v3:1033315-1038579
2269,Pf3D7_09_v3:1063053-1063208
2270,Pf3D7_09_v3:1063053-1063208
2271,Pf3D7_09_v3:1063053-1063208
2272,Pf3D7_09_v3:1070965-1072955
2273,Pf3D7_09_v3:1097324-1098240
2274,Pf3D7_09_v3:1099075-1099750
2275,Pf3D7_09_v3:1100253-1100831
2276,Pf3D7_09_v3:1100253-1100831
2277,Pf3D7_09_v3:1100253-1100831
2278,Pf3D7_09_v3:1113958-1116003
2279,Pf3D7_09_v3:1120100-1121331
2280,Pf3D7_09_v3:1120100-1121331
2281,Pf3D7_09_v3:1120100-1121331
2282,Pf3D7_09_v3:1123861-1125858
2283,Pf3D7_09_v3:1126990-1127928
2284,Pf3D7_09_v3:1126990-1127928
2285,Pf3D7_09_v3:1126990-1127928
2286,Pf3D7_09_v3:1128871-1129940
2287,Pf3D7_09_v3:1131074-1132135
2288,Pf3D7_09_v3:1131074-1132135
2289,Pf3D7_09_v3:1131074-1132135
2290,Pf3D7_09_v3:1135545-1136391
2291,Pf3D7_09_v3:1135545-1136391
2292,Pf3D7_09_v3:1135545-1136391
2293,Pf3D7_09_v3:1139940-1142387
2294,Pf3D7_09_v3:1143184-1144479
2295,Pf3D7_09_v3:1145364-1146038
2296,Pf3D7_09_v3:1146239-1147197
2297,Pf3D7_09_v3:1146239-1147197
2298,Pf3D7_09_v3:1146239-1147197
2299,Pf3D7_09_v3:1156247-1158709
2300,Pf3D7_09_v3:1161080-1162539
2301,Pf3D7_09_v3:1161080-1162539
2302,Pf3D7_09_v3:1161080-1162539
2303,Pf3D7_09_v3:1163570-1165475
2304,Pf3D7_09_v3:1167842-1169577
2305,Pf3D7_09_v3:1171339-1173483
2306,Pf3D7_09_v3:1180983-1181996
2307,Pf3D7_09_v3:1182687-1183695
2308,Pf3D7_09_v3:1185107-1186159
2309,Pf3D7_09_v3:1186606-1186902
2310,Pf3D7_09_v3:1186606-1186902
2311,Pf3D7_09_v3:1186606-1186902
2312,Pf3D7_09_v3:1187663-1188850
2313,Pf3D7_09_v3:1187663-1188850
2314,Pf3D7_09_v3:1187663-1188850
2315,Pf3D7_09_v3:1189646-1191322
2316,Pf3D7_09_v3:1195693-1198462
2317,Pf3D7_09_v3:1207974-1211703
2318,Pf3D7_09_v3:1218393-1221000
2319,Pf3D7_09_v3:1221987-1223606
2320,Pf3D7_09_v3:1221987-1223606
2321,Pf3D7_09_v3:1221987-1223606
2322,Pf3D7_09_v3:1247268-1247940
2323,Pf3D7_09_v3:1254815-1257292
2324,Pf3D7_09_v3:1261027-1261944
2325,Pf3D7_09_v3:1261027-1261944
2326,Pf3D7_09_v3:1261027-1261944
2327,Pf3D7_09_v3:1263347-1264830
2328,Pf3D7_09_v3:1263347-1264830
2329,Pf3D7_09_v3:1263347-1264830
2330,Pf3D7_09_v3:1264999-1266015
2331,Pf3D7_09_v3:1264999-1266015
2332,Pf3D7_09_v3:1264999-1266015
2333,Pf3D7_09_v3:1268277-1269415
2334,Pf3D7_09_v3:1268277-1269415
2335,Pf3D7_09_v3:1268277-1269415
2336,Pf3D7_09_v3:1270155-1272656
2337,Pf3D7_09_v3:1275268-1276484
2338,Pf3D7_09_v3:1278007-1278896
2339,Pf3D7_09_v3:1278007-1278896
2340,Pf3D7_09_v3:1278007-1278896
2341,Pf3D7_09_v3:1287008-1288372
2342,Pf3D7_09_v3:1287008-1288372
2343,Pf3D7_09_v3:1287008-1288372
2344,Pf3D7_09_v3:1289315-1291027
2345,Pf3D7_09_v3:1292117-1293643
2346,Pf3D7_09_v3:1293832-1296644
2347,Pf3D7_09_v3:1297285-1298239
2348,Pf3D7_09_v3:1297285-1298239
2349,Pf3D7_09_v3:1297285-1298239
2350,Pf3D7_09_v3:1298865-1302575
2351,Pf3D7_09_v3:1311440-1313725
2352,Pf3D7_09_v3:1317827-1319468
2353,Pf3D7_09_v3:1323893-1324699
2354,Pf3D7_09_v3:1331349-1332803
2355,Pf3D7_09_v3:1334115-1334794
2356,Pf3D7_09_v3:1334115-1334794
2357,Pf3D7_09_v3:1334115-1334794
2358,Pf3D7_09_v3:1338175-1339295
2359,Pf3D7_09_v3:1340065-1341993
2360,Pf3D7_09_v3:1346858-1347295
2361,Pf3D7_09_v3:1346858-1347295
2362,Pf3D7_09_v3:1346858-1347295
2363,Pf3D7_09_v3:1348022-1348459
2364,Pf3D7_09_v3:1348022-1348459
2365,Pf3D7_09_v3:1348022-1348459
2366,Pf3D7_09_v3:1349790-1350392
2367,Pf3D7_09_v3:1349790-1350392
2368,Pf3D7_09_v3:1349790-1350392
2369,Pf3D7_09_v3:1350836-1351929
2370,Pf3D7_09_v3:1350836-1351929
2371,Pf3D7_09_v3:1350836-1351929
2372,Pf3D7_09_v3:1354581-1355495
2373,Pf3D7_09_v3:1354581-1355495
2374,Pf3D7_09_v3:1354581-1355495
2375,Pf3D7_09_v3:1357411-1359262
2376,Pf3D7_09_v3:1361935-1363848
2377,Pf3D7_09_v3:1367396-1367614
2378,Pf3D7_09_v3:1367396-1367614
2379,Pf3D7_09_v3:1367396-1367614
2380,Pf3D7_09_v3:1373018-1373722
2381,Pf3D7_09_v3:1373018-1373722
2382,Pf3D7_09_v3:1373018-1373722
2383,Pf3D7_09_v3:1400800-1402052
2384,Pf3D7_09_v3:1409199-1410008
2385,Pf3D7_09_v3:1420483-1422807
2386,Pf3D7_09_v3:1430607-1431146
2387,Pf3D7_09_v3:1430607-1431146
2388,Pf3D7_09_v3:1430607-1431146
2389,Pf3D7_09_v3:1436687-1437981
2390,Pf3D7_09_v3:1440783-1441660
2391,Pf3D7_09_v3:1443854-1444847
2392,Pf3D7_09_v3:1458392-1459862
2393,Pf3D7_09_v3:1458392-1459862
2394,Pf3D7_09_v3:1458392-1459862
2395,Pf3D7_09_v3:1465904-1467055
2396,Pf3D7_09_v3:1492373-1493708
2397,Pf3D7_09_v3:1492373-1493708
2398,Pf3D7_09_v3:1492373-1493708
2399,Pf3D7_09_v3:1495579-1503336
2400,Pf3D7_09_v3:1495579-1503336
2401,Pf3D7_09_v3:1495579-1503336
2402,Pf3D7_10_v3:28490-36164
2403,Pf3D7_10_v3:28490-36164
2404,Pf3D7_10_v3:28490-36164
2405,Pf3D7_10_v3:63152-64032
2406,Pf3D7_10_v3:63152-64032
2407,Pf3D7_10_v3:63152-64032
2408,Pf3D7_10_v3:67807-68961
2409,Pf3D7_10_v3:67807-68961
2410,Pf3D7_10_v3:67807-68961
2411,Pf3D7_10_v3:70547-70819
2412,Pf3D7_10_v3:72934-73917
2413,Pf3D7_10_v3:86538-89009
2414,Pf3D7_10_v3:92573-93526
2415,Pf3D7_10_v3:96113-97031
2416,Pf3D7_10_v3:99379-100361
2417,Pf3D7_10_v3:106653-108662
2418,Pf3D7_10_v3:121115-123291
2419,Pf3D7_10_v3:123770-124882
2420,Pf3D7_10_v3:125939-127600
2421,Pf3D7_10_v3:138765-139853
2422,Pf3D7_10_v3:138765-139853
2423,Pf3D7_10_v3:138765-139853
2424,Pf3D7_10_v3:147639-148239
2425,Pf3D7_10_v3:147639-148239
2426,Pf3D7_10_v3:147639-148239
2427,Pf3D7_10_v3:150416-150874
2428,Pf3D7_10_v3:160316-160962
2429,Pf3D7_10_v3:160316-160962
2430,Pf3D7_10_v3:160316-160962
2431,Pf3D7_10_v3:164945-165790
2432,Pf3D7_10_v3:164945-165790
2433,Pf3D7_10_v3:164945-165790
2434,Pf3D7_10_v3:177921-178870
2435,Pf3D7_10_v3:177921-178870
2436,Pf3D7_10_v3:177921-178870
2437,Pf3D7_10_v3:179344-180226
2438,Pf3D7_10_v3:179344-180226
2439,Pf3D7_10_v3:179344-180226
2440,Pf3D7_10_v3:182244-187100
2441,Pf3D7_10_v3:199452-202844
2442,Pf3D7_10_v3:213986-214594
2443,Pf3D7_10_v3:220018-221353
2444,Pf3D7_10_v3:220018-221353
2445,Pf3D7_10_v3:220018-221353
2446,Pf3D7_10_v3:224248-225207
2447,Pf3D7_10_v3:232422-232818
2448,Pf3D7_10_v3:232422-232818
2449,Pf3D7_10_v3:232422-232818
2450,Pf3D7_10_v3:234795-235745
2451,Pf3D7_10_v3:251579-252490
2452,Pf3D7_10_v3:251579-252490
2453,Pf3D7_10_v3:251579-252490
2454,Pf3D7_10_v3:253704-255611
2455,Pf3D7_10_v3:256117-257699
2456,Pf3D7_10_v3:259060-260304
2457,Pf3D7_10_v3:259060-260304
2458,Pf3D7_10_v3:259060-260304
2459,Pf3D7_10_v3:262150-262997
2460,Pf3D7_10_v3:262150-262997
2461,Pf3D7_10_v3:262150-262997
2462,Pf3D7_10_v3:265750-266836
2463,Pf3D7_10_v3:265750-266836
2464,Pf3D7_10_v3:265750-266836
2465,Pf3D7_10_v3:272243-272824
2466,Pf3D7_10_v3:272243-272824
2467,Pf3D7_10_v3:272243-272824
2468,Pf3D7_10_v3:274091-275426
2469,Pf3D7_10_v3:274091-275426
2470,Pf3D7_10_v3:274091-275426
2471,Pf3D7_10_v3:277621-279168
2472,Pf3D7_10_v3:277621-279168
2473,Pf3D7_10_v3:277621-279168
2474,Pf3D7_10_v3:281459-283104
2475,Pf3D7_10_v3:281459-283104
2476,Pf3D7_10_v3:281459-283104
2477,Pf3D7_10_v3:284577-286302
2478,Pf3D7_10_v3:286522-287473
2479,Pf3D7_10_v3:286522-287473
2480,Pf3D7_10_v3:286522-287473
2481,Pf3D7_10_v3:296906-297565
2482,Pf3D7_10_v3:298361-298687
2483,Pf3D7_10_v3:298361-298687
2484,Pf3D7_10_v3:298361-298687
2485,Pf3D7_10_v3:299280-299609
2486,Pf3D7_10_v3:299280-299609
2487,Pf3D7_10_v3:299280-299609
2488,Pf3D7_10_v3:301126-305919
2489,Pf3D7_10_v3:347206-348667
2490,Pf3D7_10_v3:347206-348667
2491,Pf3D7_10_v3:347206-348667
2492,Pf3D7_10_v3:360625-362480
2493,Pf3D7_10_v3:360625-362480
2494,Pf3D7_10_v3:360625-362480
2495,Pf3D7_10_v3:365737-367146
2496,Pf3D7_10_v3:365737-367146
2497,Pf3D7_10_v3:365737-367146
2498,Pf3D7_10_v3:369199-370225
2499,Pf3D7_10_v3:369199-370225
2500,Pf3D7_10_v3:369199-370225
2501,Pf3D7_10_v3:381361-382449
2502,Pf3D7_10_v3:383044-384793
2503,Pf3D7_10_v3:386976-388442
2504,Pf3D7_10_v3:386976-388442
2505,Pf3D7_10_v3:386976-388442
2506,Pf3D7_10_v3:389504-391165
2507,Pf3D7_10_v3:389504-391165
2508,Pf3D7_10_v3:389504-391165
2509,Pf3D7_10_v3:401876-402711
2510,Pf3D7_10_v3:401876-402711
2511,Pf3D7_10_v3:401876-402711
2512,Pf3D7_10_v3:403679-404575
2513,Pf3D7_10_v3:405017-410536
2514,Pf3D7_10_v3:414732-415328
2515,Pf3D7_10_v3:414732-415328
2516,Pf3D7_10_v3:414732-415328
2517,Pf3D7_10_v3:415404-417471
2518,Pf3D7_10_v3:420185-421056
2519,Pf3D7_10_v3:420185-421056
2520,Pf3D7_10_v3:420185-421056
2521,Pf3D7_10_v3:422961-424365
2522,Pf3D7_10_v3:422961-424365
2523,Pf3D7_10_v3:422961-424365
2524,Pf3D7_10_v3:424866-425765
2525,Pf3D7_10_v3:426601-428146
2526,Pf3D7_10_v3:429204-430140
2527,Pf3D7_10_v3:429204-430140
2528,Pf3D7_10_v3:429204-430140
2529,Pf3D7_10_v3:436958-437708
2530,Pf3D7_10_v3:436958-437708
2531,Pf3D7_10_v3:436958-437708
2532,Pf3D7_10_v3:438446-440380
2533,Pf3D7_10_v3:438446-440380
2534,Pf3D7_10_v3:438446-440380
2535,Pf3D7_10_v3:441140-441955
2536,Pf3D7_10_v3:441140-441955
2537,Pf3D7_10_v3:441140-441955
2538,Pf3D7_10_v3:443874-444401
2539,Pf3D7_10_v3:445164-447125
2540,Pf3D7_10_v3:449154-450323
2541,Pf3D7_10_v3:460335-461993
2542,Pf3D7_10_v3:460335-461993
2543,Pf3D7_10_v3:460335-461993
2544,Pf3D7_10_v3:468071-469536
2545,Pf3D7_10_v3:468071-469536
2546,Pf3D7_10_v3:468071-469536
2547,Pf3D7_10_v3:470979-471933
2548,Pf3D7_10_v3:470979-471933
2549,Pf3D7_10_v3:470979-471933
2550,Pf3D7_10_v3:472546-473386
2551,Pf3D7_10_v3:475327-476563
2552,Pf3D7_10_v3:475327-476563
2553,Pf3D7_10_v3:475327-476563
2554,Pf3D7_10_v3:482527-484194
2555,Pf3D7_10_v3:487252-491828
2556,Pf3D7_10_v3:492550-495144
2557,Pf3D7_10_v3:496331-497573
2558,Pf3D7_10_v3:511084-514278
2559,Pf3D7_10_v3:515721-517607
2560,Pf3D7_10_v3:540622-541694
2561,Pf3D7_10_v3:542359-544779
2562,Pf3D7_10_v3:545679-548903
2563,Pf3D7_10_v3:574129-575103
2564,Pf3D7_10_v3:574129-575103
2565,Pf3D7_10_v3:574129-575103
2566,Pf3D7_10_v3:576579-580478
2567,Pf3D7_10_v3:595308-596222
2568,Pf3D7_10_v3:611213-612199
2569,Pf3D7_10_v3:621305-623626
2570,Pf3D7_10_v3:621305-623626
2571,Pf3D7_10_v3:621305-623626
2572,Pf3D7_10_v3:624048-625895
2573,Pf3D7_10_v3:627044-629040
2574,Pf3D7_10_v3:627044-629040
2575,Pf3D7_10_v3:627044-629040
2576,Pf3D7_10_v3:633682-635286
2577,Pf3D7_10_v3:633682-635286
2578,Pf3D7_10_v3:633682-635286
2579,Pf3D7_10_v3:637138-639011
2580,Pf3D7_10_v3:637138-639011
2581,Pf3D7_10_v3:637138-639011
2582,Pf3D7_10_v3:641390-642751
2583,Pf3D7_10_v3:641390-642751
2584,Pf3D7_10_v3:641390-642751
2585,Pf3D7_10_v3:646054-647736
2586,Pf3D7_10_v3:650898-653567
2587,Pf3D7_10_v3:656709-659027
2588,Pf3D7_10_v3:661742-664201
2589,Pf3D7_10_v3:665658-666654
2590,Pf3D7_10_v3:675293-676417
2591,Pf3D7_10_v3:682182-682508
2592,Pf3D7_10_v3:685578-688862
2593,Pf3D7_10_v3:689888-690820
2594,Pf3D7_10_v3:689888-690820
2595,Pf3D7_10_v3:689888-690820
2596,Pf3D7_10_v3:694840-696709
2597,Pf3D7_10_v3:701746-702422
2598,Pf3D7_10_v3:701746-702422
2599,Pf3D7_10_v3:701746-702422
2600,Pf3D7_10_v3:709507-710826
2601,Pf3D7_10_v3:715878-717437
2602,Pf3D7_10_v3:718454-720136
2603,Pf3D7_10_v3:720551-721399
2604,Pf3D7_10_v3:729809-732856
2605,Pf3D7_10_v3:735921-736813
2606,Pf3D7_10_v3:735921-736813
2607,Pf3D7_10_v3:735921-736813
2608,Pf3D7_10_v3:747028-748887
2609,Pf3D7_10_v3:752760-754910
2610,Pf3D7_10_v3:773531-774490
2611,Pf3D7_10_v3:773531-774490
2612,Pf3D7_10_v3:773531-774490
2613,Pf3D7_10_v3:786503-787008
2614,Pf3D7_10_v3:786503-787008
2615,Pf3D7_10_v3:786503-787008
2616,Pf3D7_10_v3:787745-795220
2617,Pf3D7_10_v3:796291-799923
2618,Pf3D7_10_v3:800278-803502
2619,Pf3D7_10_v3:808618-808992
2620,Pf3D7_10_v3:808618-808992
2621,Pf3D7_10_v3:808618-808992
2622,Pf3D7_10_v3:814352-814957
2623,Pf3D7_10_v3:819830-822139
2624,Pf3D7_10_v3:819830-822139
2625,Pf3D7_10_v3:819830-822139
2626,Pf3D7_10_v3:822602-824593
2627,Pf3D7_10_v3:825451-826971
2628,Pf3D7_10_v3:845086-846192
2629,Pf3D7_10_v3:848859-850404
2630,Pf3D7_10_v3:848859-850404
2631,Pf3D7_10_v3:848859-850404
2632,Pf3D7_10_v3:851000-856285
2633,Pf3D7_10_v3:857673-859742
2634,Pf3D7_10_v3:860960-862449
2635,Pf3D7_10_v3:860960-862449
2636,Pf3D7_10_v3:860960-862449
2637,Pf3D7_10_v3:863907-866742
2638,Pf3D7_10_v3:871095-871886
2639,Pf3D7_10_v3:871095-871886
2640,Pf3D7_10_v3:871095-871886
2641,Pf3D7_10_v3:919772-924213
2642,Pf3D7_10_v3:925280-926230
2643,Pf3D7_10_v3:925280-926230
2644,Pf3D7_10_v3:925280-926230
2645,Pf3D7_10_v3:932697-934381
2646,Pf3D7_10_v3:932697-934381
2647,Pf3D7_10_v3:932697-934381
2648,Pf3D7_10_v3:939938-942234
2649,Pf3D7_10_v3:948477-951152
2650,Pf3D7_10_v3:955883-958357
2651,Pf3D7_10_v3:955883-958357
2652,Pf3D7_10_v3:955883-958357
2653,Pf3D7_10_v3:958939-959896
2654,Pf3D7_10_v3:958939-959896
2655,Pf3D7_10_v3:958939-959896
2656,Pf3D7_10_v3:961066-962307
2657,Pf3D7_10_v3:982231-983202
2658,Pf3D7_10_v3:984228-985330
2659,Pf3D7_10_v3:984228-985330
2660,Pf3D7_10_v3:984228-985330
