,stage,Gene ID,Pfal_gene,Preich_gene,score_adj,ns,s,ns_sites,s_sites,ffd,ffd_sites
19425,6,PF3D7_1302700,PF3D7_1302700.1,PRCDC_1301700.1,4.50390625,67,81,3695.9999999999714,798.0000000000049,31,326.0
18158,5,PF3D7_1364100,PF3D7_1364100.1,PRCDC_1363000.1,4.5037688442211055,54,42,1922.3333333333421,459.6666666666646,20,231.0
16590,5,PF3D7_0307600,PF3D7_0307600.1,PRCDC_0306900.1,4.503351206434316,38,42,1808.3333333333405,387.6666666666651,10,156.0
18559,6,PF3D7_0215400,PF3D7_0215400.1,PRCDC_0214300.1,4.503275109170306,38,47,2196.6666666666756,488.3333333333306,28,232.0
8094,2,PF3D7_1108800,PF3D7_1108800.1,PRCDC_1107300.1,4.503225806451613,11,1,387.3333333333336,77.66666666666667,0,24.0
17138,5,PF3D7_0803000,PF3D7_0803000.1,PRCDC_0802600.1,4.502954209748892,38,24,1668.3333333333399,338.66666666666623,12,129.0
18730,6,PF3D7_0531400,PF3D7_0531400.1,PRCDC_0530500.1,4.502561912894961,71,36,2911.6666666666565,571.3333333333322,14,184.0
16372,4,PF3D7_1464100,PF3D7_1464100.1,PRCDC_1463300.1,4.501798561151079,44,29,2076.000000000007,404.99999999999926,5,109.0
7301,2,PF3D7_0530500,PF3D7_0530500.1,PRCDC_0529600.1,4.501486620416253,58,43,2483.333333333334,513.6666666666637,18,176.0
19538,6,PF3D7_1364200,PF3D7_1364200.1,PRCDC_1363100.1,4.501113585746102,90,85,4346.9999999999745,936.000000000009,41,406.0
17420,5,PF3D7_0920000,PF3D7_0920000.1,PRCDC_0918000.1,4.5007861635220126,43,32,1553.0000000000036,351.9999999999998,17,140.0
19532,6,PF3D7_1362500,PF3D7_1362500.1,PRCDC_1361400.1,4.500712250712251,47,36,1747.000000000006,355.9999999999995,12,117.0
18194,5,PF3D7_1405700,PF3D7_1405700.1,PRCDC_1405000.1,4.500695410292073,27,26,1723.6666666666763,361.3333333333317,11,137.0
16662,5,PF3D7_0323800,PF3D7_0323800.1,PRCDC_0323100.1,4.500511770726715,42,55,2430.0000000000023,452.9999999999972,13,152.0
17491,5,PF3D7_0935200,PF3D7_0935200.1,PRCDC_0933200.1,4.500435919790759,51,36,2792.3333333333285,567.6666666666647,13,199.0
8703,3,PF3D7_0220700,PF3D7_0220700.1,PRCDC_0219600.1,4.5,18,10,616.3333333333338,139.66666666666674,4,65.0
16585,5,PF3D7_0304800,PF3D7_0304800.1,PRCDC_0304100.1,4.5,89,51,3582.9999999999673,722.0000000000038,14,234.0
13943,4,PF3D7_0220100,PF3D7_0220100.1,PRCDC_0219000.1,4.499473129610116,59,38,2327.3333333333403,510.66666666666464,23,226.0
18946,6,PF3D7_0908800,PF3D7_0908800.1,PRCDC_0906900.1,4.499152542372881,24,23,1413.666666666669,305.3333333333338,11,129.0
18924,6,PF3D7_0828200,PF3D7_0828200.1,PRCDC_0827500.1,4.49898717083052,84,67,3650.666666666638,744.3333333333369,16,275.0
13903,4,PF3D7_0208800,PF3D7_0208800.1,PRCDC_0207700.1,4.497872340425532,16,11,578.0000000000003,126.99999999999986,7,53.0
17589,5,PF3D7_1031000,PF3D7_1031000.1,PRCDC_1030300.1,4.497695852534562,14,11,524.3333333333339,123.66666666666652,3,65.0
19099,6,PF3D7_1107300,PF3D7_1107300.1,PRCDC_1105800.1,4.497395035243641,151,223,8023.3333333335195,1570.6666666666447,73,651.0
16466,5,PF3D7_0103900,PF3D7_0103900.1,PRCDC_0101800.1,4.4973867595818815,33,43,1401.6666666666674,299.33333333333377,16,116.0
15433,4,PF3D7_1028400,PF3D7_1028400.1,PRCDC_1027700.1,4.496659242761693,24,23,1113.3333333333303,230.6666666666679,7,93.0
16315,4,PF3D7_1444300,PF3D7_1444300.1,PRCDC_1443600.1,4.4965753424657535,21,5,700.6666666666662,175.33333333333346,2,93.0
18974,6,PF3D7_0920600,PF3D7_0920600.1,PRCDC_0918600.1,4.495568685376662,85,51,3371.9999999999754,672.0000000000023,16,209.0
16065,4,PF3D7_1357000,PF3D7_1357000.1,PRCDC_1355900.1,4.495515695067264,0,16,518.0000000000002,150.99999999999997,8,101.0
13543,3,PF3D7_1357100,PF3D7_1357100.1,PRCDC_1355900.1,4.495515695067264,0,16,518.0000000000002,150.99999999999997,6,101.0
18871,6,PF3D7_0806100,PF3D7_0806100.1,PRCDC_0805700.1,4.495447647951441,43,21,1642.0000000000073,331.9999999999996,10,122.0
15563,4,PF3D7_1110100,PF3D7_1110100.1,PRCDC_1108600.1,4.495294117647059,34,42,2057.000000000014,414.9999999999974,11,145.0
4260,1,PF3D7_1128600,PF3D7_1128600.1,PRCDC_1127100.1,4.494633273703041,31,24,1381.3333333333344,292.66666666666646,8,116.0
18660,6,PF3D7_0418300,PF3D7_0418300.1,PRCDC_0415800.1,4.49445564516129,60,63,2458.999999999997,504.99999999999653,16,226.0
11812,3,PF3D7_1020400,PF3D7_1020400.1,PRCDC_1019800.1,4.4944444444444445,32,34,1317.9999999999995,284.0000000000008,16,119.0
19153,6,PF3D7_1125300,PF3D7_1125300.1,PRCDC_1123800.1,4.494352159468439,76,75,3652.333333333316,784.6666666666695,29,319.0
19075,6,PF3D7_1033500,PF3D7_1033500.1,PRCDC_1032800.1,4.494334277620396,39,55,1725.6666666666738,362.33333333333263,17,138.0
19521,6,PF3D7_1358200,PF3D7_1358200.1,PRCDC_1357100.1,4.493994943109987,86,59,3917.3333333332967,756.666666666672,15,212.0
14228,4,PF3D7_0418600,PF3D7_0418600.1,PRCDC_0416100.1,4.493945509586276,88,118,4795.999999999995,1000.0000000000128,48,403.0
15413,4,PF3D7_1020500,PF3D7_1020500.1,PRCDC_1019900.1,4.493083003952569,28,25,1258.6666666666665,253.33333333333385,10,90.0
17974,5,PF3D7_1250800,PF3D7_1250800.1,PRCDC_1250200.1,4.493017607771706,84,101,3967.6666666666324,880.3333333333393,55,376.0
14445,4,PF3D7_0604300,PF3D7_0604300.1,PRCDC_0602900.1,4.492884864165589,43,36,1904.0000000000075,396.9999999999989,11,163.0
11834,3,PF3D7_1035600,PF3D7_1035600.1,PRCDC_1034900.1,4.492753623188406,27,19,1001.9999999999973,237.00000000000065,8,121.0
19190,6,PF3D7_1147200,PF3D7_1147200.1,PRCDC_1145500.1,4.492740471869329,153,74,6799.000000000112,1333.9999999999902,18,450.0
18331,5,PF3D7_1457400,PF3D7_1457400.1,PRCDC_1456700.1,4.492596248766041,189,94,7561.000000000116,1477.9999999999857,17,475.0
17956,5,PF3D7_1245100,PF3D7_1245100.1,PRCDC_1244500.1,4.492081447963801,58,80,3223.3333333333126,673.6666666666669,31,270.0
15931,4,PF3D7_1310200,PF3D7_1310200.1,PRCDC_1309200.1,4.491379310344827,5,8,283.00000000000006,65.00000000000003,2,31.0
18543,6,PF3D7_0212500,PF3D7_0212500.1,PRCDC_0211400.1,4.491311014566828,186,254,9566.000000000022,1932.9999999999638,91,684.0
16749,5,PF3D7_0506700,PF3D7_0506700.1,PRCDC_0505900.1,4.491282689912827,53,68,1991.6666666666783,411.3333333333307,16,158.0
17595,5,PF3D7_1032300,PF3D7_1032300.1,PRCDC_1031600.1,4.49081515499426,55,31,2182.3333333333417,418.666666666665,7,125.0
18140,5,PF3D7_1356000,PF3D7_1356000.1,PRCDC_1354900.1,4.490343347639485,92,53,3471.9999999999663,707.0000000000036,15,254.0
19606,6,PF3D7_1427100,PF3D7_1427100.1,PRCDC_1426400.1,4.489880404783809,54,36,2689.666666666657,571.3333333333336,11,241.0
8398,3,PF3D7_0110200,PF3D7_0110200.1,PRCDC_0108000.1,4.489510489510489,10,10,355.6666666666668,73.33333333333336,4,25.0
10455,3,PF3D7_0501000,PF3D7_0501000.1,PRCDC_0500300.1,4.4884615384615385,19,3,635.3333333333337,144.66666666666663,0,67.0
18308,5,PF3D7_1449700,PF3D7_1449700.1,PRCDC_1449000.1,4.488031914893617,66,64,2780.9999999999895,560.9999999999994,19,182.0
18811,6,PF3D7_0717400,PF3D7_0717400.1,PRCDC_0714700.1,4.488015978695073,37,48,1837.3333333333412,385.6666666666652,20,161.0
10783,3,PF3D7_0630700,PF3D7_0630700.1,PRCDC_0629100.1,4.487062404870624,45,12,1630.3333333333374,334.66666666666606,3,110.0
8622,3,PF3D7_0203900,PF3D7_0203900.1,PRCDC_0203000.1,4.487001733102253,36,14,1415.333333333334,303.66666666666697,6,120.0
15672,4,PF3D7_1203500,PF3D7_1203500.1,PRCDC_1202900.1,4.486510791366906,36,44,1355.9999999999998,306.00000000000045,19,125.0
16047,4,PF3D7_1352300,PF3D7_1352300.1,PRCDC_1351300.1,4.486133768352365,37,24,1510.333333333339,307.6666666666663,6,94.0
5941,1,PF3D7_1476100,PF3D7_1476100.1,PRCDC_1475200.1,4.4858757062146895,13,9,434.00000000000034,96.99999999999994,1,39.0
13504,3,PF3D7_1334800,PF3D7_1334800.1,PRCDC_1333800.1,4.48576512455516,19,11,687.3333333333329,152.66666666666657,2,74.0
10546,3,PF3D7_0532400,PF3D7_0532400.1,PRCDC_0531400.1,4.485207100591716,34,23,1237.000000000002,283.99999999999994,5,137.0
19109,6,PF3D7_1112100,PF3D7_1112100.1,PRCDC_1110600.1,4.48469387755102,137,61,5849.666666666731,1134.3333333333399,18,341.0
16934,5,PF3D7_0630100,PF3D7_0630100.1,PRCDC_0628500.1,4.484490398818316,35,26,1661.6666666666733,339.33333333333263,10,127.0
16472,5,PF3D7_0106000,PF3D7_0106000.1,PRCDC_0103900.1,4.484273318872018,45,54,2261.6666666666706,453.33333333333167,14,164.0
19481,6,PF3D7_1331200,PF3D7_1331200.1,PRCDC_1330200.1,4.484029484029484,25,23,1015.3333333333301,196.6666666666669,2,66.0
16957,5,PF3D7_0708500,PF3D7_0708500.1,PRCDC_0706700.1,4.483739837398374,47,32,2131.6666666666792,421.3333333333317,6,162.0
18876,6,PF3D7_0806500,PF3D7_0806500.1,PRCDC_0806100.1,4.4837037037037035,37,48,1623.6666666666715,371.333333333332,25,189.0
19504,6,PF3D7_1344400,PF3D7_1344400.1,PRCDC_1343400.1,4.4826530612244895,34,14,1226.0,241.0000000000008,6,72.0
18157,5,PF3D7_1363000,PF3D7_1363000.1,PRCDC_1361900.1,4.480314960629921,71,46,2846.9999999999914,560.999999999998,14,174.0
15990,4,PF3D7_1328400,PF3D7_1328400.1,PRCDC_1327400.1,4.48,24,12,1213.333333333332,244.66666666666694,6,88.0
13580,3,PF3D7_1401300,PF3D7_1401300.1,PRCDC_1400600.1,4.479910714285714,16,8,544.3333333333336,127.66666666666657,6,62.0
17702,5,PF3D7_1134600,PF3D7_1134600.1,PRCDC_1133000.1,4.4782229965156795,94,45,4232.333333333295,846.6666666666755,9,331.0
15097,4,PF3D7_0910000,PF3D7_0910000.1,PRCDC_0908100.1,4.477109515260323,65,38,2731.3333333333308,559.6666666666646,10,202.0
18424,6,PF3D7_0111400,PF3D7_0111400.1,PRCDC_0109100.1,4.476642335766424,41,39,1710.666666666672,329.33333333333303,12,101.0
10490,3,PF3D7_0511900,PF3D7_0511900.1,PRCDC_0511100.1,4.47599451303155,39,25,1798.6666666666724,355.333333333333,9,101.0
18055,5,PF3D7_1326600,PF3D7_1326600.1,PRCDC_1325600.1,4.475836820083682,252,166,11838.333333333105,2264.6666666666297,40,685.0
19209,6,PF3D7_1208800,PF3D7_1208800.1,PRCDC_1208100.1,4.475499092558984,68,41,2720.333333333324,576.6666666666666,10,221.0
10982,3,PF3D7_0709200,PF3D7_0709200.1,PRCDC_0707400.1,4.4751908396946565,17,7,645.3333333333334,137.6666666666666,1,50.0
10489,3,PF3D7_0511400,PF3D7_0511400.1,PRCDC_0510600.1,4.475069252077562,23,11,903.6666666666648,176.3333333333335,3,60.0
16575,5,PF3D7_0218200,PF3D7_0218200.1,PRCDC_0217100.1,4.4748427672955975,37,27,1954.0000000000114,370.999999999999,7,122.0
17577,5,PF3D7_1027100,PF3D7_1027100.1,PRCDC_1026400.1,4.474274406332454,43,39,1905.3333333333421,344.6666666666666,12,107.0
16920,5,PF3D7_0625200,PF3D7_0625200.1,PRCDC_0623600.1,4.474025974025974,23,10,958.3333333333312,184.66666666666697,4,59.0
15651,4,PF3D7_1143600,PF3D7_1143600.1,PRCDC_1142000.1,4.472881355932204,12,16,725.3333333333321,135.66666666666652,4,36.0
16052,4,PF3D7_1354000,PF3D7_1354000.1,PRCDC_1353000.1,4.472268907563025,41,22,1489.6666666666686,289.3333333333343,7,93.0
6911,2,PF3D7_0220600,PF3D7_0220600.1,PRCDC_0219500.1,4.471111111111111,17,7,544.0000000000001,130.99999999999991,3,71.0
16795,5,PF3D7_0518600,PF3D7_0518600.1,PRCDC_0517700.1,4.4706112852664575,74,66,3155.3333333333194,648.666666666665,31,257.0
4785,1,PF3D7_1206000,PF3D7_1206000.1,PRCDC_1205300.1,4.470394736842105,23,16,740.9999999999993,171.00000000000009,6,74.0
12286,3,PF3D7_1222600,PF3D7_1222600.1,PRCDC_1221900.1,4.470272502064409,123,83,5934.666666666735,1145.3333333333428,13,423.0
17292,5,PF3D7_0817100,PF3D7_0817100.1,PRCDC_0816400.1,4.469879518072289,46,30,2030.000000000007,423.99999999999886,8,144.0
16468,5,PF3D7_0104100,PF3D7_0104100.1,PRCDC_0102000.1,4.469026548672566,60,38,1916.6666666666722,456.3333333333317,17,201.0
16367,4,PF3D7_1462100,PF3D7_1462100.1,PRCDC_1461400.1,4.4688905547226385,70,48,3270.6666666666456,644.3333333333337,11,188.0
18735,6,PF3D7_0604500,PF3D7_0604500.1,PRCDC_0603100.1,4.468641114982578,147,150,7056.666666666793,1361.3333333333214,44,543.0
16334,4,PF3D7_1451400,PF3D7_1451400.1,PRCDC_1450700.1,4.468266253869969,59,43,3123.3333333333107,638.666666666667,13,247.0
17967,5,PF3D7_1249300,PF3D7_1249300.1,PRCDC_1248700.1,4.467380720545277,60,60,2530.3333333333358,517.666666666665,20,204.0
14528,4,PF3D7_0705200,PF3D7_0705200.1,PRCDC_0703400.1,4.467175066312997,100,69,3751.333333333299,745.6666666666722,20,216.0
6904,2,PF3D7_0205300,PF3D7_0205300.1,PRCDC_0204400.1,4.466720779220779,39,31,1526.0000000000025,309.99999999999983,6,115.0
16527,5,PF3D7_0209000,PF3D7_0209000.1,PRCDC_0207900.1,4.466666666666667,197,273,7425.3333333334585,1721.6666666666413,114,823.0
16046,4,PF3D7_1351900,PF3D7_1351900.1,PRCDC_1350900.1,4.466666666666667,19,14,964.9999999999975,178.00000000000009,4,55.0
16617,5,PF3D7_0312200,PF3D7_0312200.1,PRCDC_0311500.1,4.466423948220065,81,70,3057.9999999999905,631.9999999999999,20,220.0
17115,5,PF3D7_0727800,PF3D7_0727800.1,PRCDC_0724600.1,4.4660477453580905,107,150,4572.666666666649,1004.3333333333428,46,407.0
16480,5,PF3D7_0108100,PF3D7_0108100.1,PRCDC_0106000.1,4.465648854961832,48,34,1612.6666666666713,349.33333333333263,11,125.0
11829,3,PF3D7_1031400,PF3D7_1031400.2,PRCDC_1030700.2,4.465608465608466,51,41,2322.333333333337,461.66666666666407,11,157.0
18862,6,PF3D7_0803600,PF3D7_0803600.1,PRCDC_0803200.1,4.465603502188868,84,68,3874.6666666666306,814.3333333333385,25,312.0
15753,4,PF3D7_1233300,PF3D7_1233300.1,PRCDC_1232600.1,4.465107913669065,81,57,3437.999999999982,672.0000000000013,22,216.0
14904,4,PF3D7_0815100,PF3D7_0815100.1,PRCDC_0814400.1,4.464435146443515,64,43,2351.0000000000027,495.99999999999625,18,188.0
16814,5,PF3D7_0524100,PF3D7_0524100.1,PRCDC_0523200.1,4.463797264682221,74,42,3062.333333333319,615.6666666666656,12,201.0
15150,4,PF3D7_0933100,PF3D7_0933100.1,PRCDC_0931100.1,4.463625154130703,54,43,2011.0000000000123,406.9999999999982,14,144.0
13661,3,PF3D7_1430400,PF3D7_1430400.1,PRCDC_1429700.1,4.462962962962963,45,41,1982.000000000011,414.999999999998,11,158.0
16097,4,PF3D7_1368800,PF3D7_1368800.1,PRCDC_1367700.1,4.462536873156342,88,93,4136.333333333284,828.6666666666745,22,279.0
18385,5,PF3D7_1473500,PF3D7_1473500.1,PRCDC_1472700.1,4.4622222222222225,40,27,1656.0000000000057,341.9999999999997,14,144.0
7753,2,PF3D7_0805800,PF3D7_0805800.1,PRCDC_0805400.1,4.462155963302752,25,8,1074.9999999999973,221.00000000000065,1,76.0
11826,3,PF3D7_1031400,PF3D7_1031400.1,PRCDC_1030700.1,4.461620469083155,51,41,2304.6666666666706,458.33333333333076,11,156.0
18659,6,PF3D7_0418000,PF3D7_0418000.1,PRCDC_0415500.1,4.461451942740286,277,219,11954.33333333308,2433.6666666666606,54,856.0
16284,4,PF3D7_1436100,PF3D7_1436100.1,PRCDC_1435400.1,4.461162551440329,72,71,4648.666666666639,940.3333333333461,24,310.0
17389,5,PF3D7_0912800,PF3D7_0912800.1,PRCDC_0910800.1,4.461038961038961,27,18,1480.0000000000014,314.0000000000004,7,117.0
7942,2,PF3D7_1004100,PF3D7_1004100.1,PRCDC_1003500.1,4.460924369747899,80,59,2930.6666666666565,630.333333333333,12,238.0
19185,6,PF3D7_1142300,PF3D7_1142300.1,PRCDC_1140700.1,4.460065645514224,102,105,4469.999999999977,915.0000000000105,38,345.0
16088,4,PF3D7_1363500,PF3D7_1363500.1,PRCDC_1362400.1,4.4599282296650715,40,26,2040.3333333333446,407.6666666666645,12,135.0
18830,6,PF3D7_0723700,PF3D7_0723700.1,PRCDC_0720900.1,4.459882583170255,44,41,2437.0000000000014,526.9999999999967,15,216.0
5924,1,PF3D7_1448100,PF3D7_1448100.1,PRCDC_1447400.1,4.458762886597938,13,7,486.6666666666672,92.33333333333334,3,23.0
11998,3,PF3D7_1128000,PF3D7_1128000.1,PRCDC_1126500.1,4.457797652319732,102,107,4431.666666666647,851.3333333333404,31,274.0
11551,3,PF3D7_0822900,PF3D7_0822900.1,PRCDC_0822200.1,4.456542502387775,60,63,2600.6666666666642,519.3333333333297,20,211.0
19640,6,PF3D7_1442700,PF3D7_1442700.1,PRCDC_1442000.1,4.456391875746714,180,83,6303.333333333417,1202.6666666666674,23,362.0
16623,5,PF3D7_0313400,PF3D7_0313400.1,PRCDC_0312700.1,4.455823293172691,38,29,1834.3333333333394,370.6666666666659,8,130.0
17670,5,PF3D7_1125100,PF3D7_1125100.1,PRCDC_1123600.1,4.455645161290323,37,38,1219.3333333333333,265.66666666666725,13,105.0
18169,5,PF3D7_1369100,PF3D7_1369100.1,PRCDC_1368000.1,4.45489443378119,32,29,1293.333333333334,260.66666666666737,5,90.0
14513,4,PF3D7_0628900,PF3D7_0628900.1,PRCDC_0627300.1,4.454576976421636,97,61,3600.9999999999723,704.0000000000036,13,210.0
18789,6,PF3D7_0703200,PF3D7_0703200.1,PRCDC_0701400.1,4.454220779220779,107,51,3852.666666666629,761.3333333333368,7,270.0
7868,2,PF3D7_0827700,PF3D7_0827700.1,PRCDC_0827000.1,4.454153182308522,64,22,2264.3333333333435,501.66666666666384,12,202.0
12001,3,PF3D7_1128000,PF3D7_1128000.2,PRCDC_1126500.2,4.453828828828829,102,106,4402.33333333331,841.6666666666737,31,267.0
18972,6,PF3D7_0919800,PF3D7_0919800.1,PRCDC_0917800.1,4.452476572958501,46,48,1822.3333333333449,388.6666666666646,17,171.0
8096,2,PF3D7_1111000,PF3D7_1111000.1,PRCDC_1109500.1,4.452117863720074,35,27,1333.000000000001,290.00000000000034,13,116.0
14420,4,PF3D7_0526700,PF3D7_0526700.1,PRCDC_0525800.1,4.451742627345845,37,41,1813.000000000004,379.99999999999955,11,141.0
19661,6,PF3D7_1450700,PF3D7_1450700.1,PRCDC_1450000.1,4.451456310679611,46,35,1528.0000000000055,322.99999999999926,16,137.0
19012,6,PF3D7_1008500,PF3D7_1008500.1,PRCDC_1007900.1,4.45046439628483,55,42,3089.6666666666547,642.3333333333302,13,227.0
18839,6,PF3D7_0725000,PF3D7_0725000.1,PRCDC_0722200.1,4.44988864142539,90,50,3336.6666666666374,686.333333333336,15,271.0
17110,5,PF3D7_0726300,PF3D7_0726300.1,PRCDC_0723100.1,4.449275362318841,41,53,2957.3333333333235,624.6666666666644,14,244.0
19475,6,PF3D7_1330500,PF3D7_1330500.1,PRCDC_1329500.1,4.4485074626865675,42,40,1659.0000000000043,341.9999999999995,13,126.0
13983,4,PF3D7_0311900,PF3D7_0311900.1,PRCDC_0311200.1,4.447916666666667,55,40,1900.0000000000068,397.9999999999994,11,143.0
11699,3,PF3D7_0906700,PF3D7_0906700.1,PRCDC_0904800.1,4.44672131147541,37,23,1222.666666666668,238.33333333333425,6,71.0
19629,6,PF3D7_1433800,PF3D7_1433800.1,PRCDC_1433100.1,4.446614583333333,143,129,6609.666666666761,1274.3333333333333,38,405.0
19251,6,PF3D7_1230100,PF3D7_1230100.1,PRCDC_1229400.1,4.4465648854961835,29,27,1268.0000000000005,280.0000000000007,11,130.0
19455,6,PF3D7_1322100,PF3D7_1322100.1,PRCDC_1321100.1,4.446086261980831,143,116,6150.333333333402,1214.6666666666722,40,425.0
19226,6,PF3D7_1217400,PF3D7_1217400.1,PRCDC_1216700.1,4.446072684642439,51,48,2089.666666666681,424.3333333333307,16,149.0
15975,4,PF3D7_1323300,PF3D7_1323300.1,PRCDC_1322300.1,4.4460227272727275,25,25,877.3333333333318,175.66666666666663,6,56.0
17592,5,PF3D7_1031500,PF3D7_1031500.1,PRCDC_1030800.1,4.446019629225736,43,40,2214.3333333333385,461.66666666666634,15,179.0
18254,5,PF3D7_1430300,PF3D7_1430300.1,PRCDC_1429600.1,4.44523899134362,117,163,6362.666666666771,1368.3333333333208,67,582.0
15593,4,PF3D7_1119900,PF3D7_1119900.1,PRCDC_1118300.1,4.444476576055523,100,65,4268.666666666629,819.3333333333401,24,283.0
16911,5,PF3D7_0622700,PF3D7_0622700.1,PRCDC_0621100.1,4.444262295081967,21,20,739.9999999999998,168.99999999999986,9,65.0
6916,2,PF3D7_0301600,PF3D7_0301600.1,PRCDC_0300700.1,4.444174757281553,41,22,1522.6666666666704,328.33333333333303,10,156.0
8411,3,PF3D7_0113700,PF3D7_0113700.1,PRCDC_0111900.1,4.4440298507462686,28,35,974.9999999999983,225.00000000000028,12,106.0
11756,3,PF3D7_1001600,PF3D7_1001600.1,PRCDC_1001000.1,4.443820224719101,42,16,1310.3333333333358,291.6666666666666,4,140.0
19693,6,PF3D7_1473900,PF3D7_1473900.1,PRCDC_1473000.1,4.443661971830986,51,30,2120.6666666666783,399.3333333333326,9,133.0
7734,2,PF3D7_0727600,PF3D7_0727600.1,PRCDC_0724400.1,4.4423264907135875,76,43,2533.9999999999973,525.9999999999976,16,174.0
18903,6,PF3D7_0818000,PF3D7_0818000.1,PRCDC_0817300.1,4.442204301075269,22,16,906.6666666666641,191.33333333333383,6,62.0
16256,4,PF3D7_1420500,PF3D7_1420500.1,PRCDC_1419800.1,4.441586748038361,55,54,2764.0000000000005,568.999999999998,18,201.0
15756,4,PF3D7_1234600,PF3D7_1234600.1,PRCDC_1233800.1,4.441228851291184,75,47,2766.999999999991,559.9999999999981,12,207.0
19161,6,PF3D7_1127800,PF3D7_1127800.1,PRCDC_1126300.1,4.4404929577464785,66,49,3481.333333333302,676.6666666666671,7,221.0
15998,4,PF3D7_1333500,PF3D7_1333500.1,PRCDC_1332500.1,4.440347071583514,24,12,1152.3333333333317,215.66666666666703,3,57.0
13990,4,PF3D7_0317100,PF3D7_0317100.1,PRCDC_0316400.1,4.440144478844169,42,46,2318.3333333333317,501.66666666666333,14,216.0
16627,5,PF3D7_0314200,PF3D7_0314200.1,PRCDC_0313500.1,4.440072202166065,87,25,3407.33333333331,687.6666666666684,7,210.0
10480,3,PF3D7_0507500,PF3D7_0507500.1,PRCDC_0506700.1,4.437956204379562,29,43,1590.0000000000025,380.9999999999996,23,193.0
14436,4,PF3D7_0531100,PF3D7_0531100.1,PRCDC_0530200.1,4.437916975537435,174,90,6728.33333333343,1281.6666666666617,29,389.0
17653,5,PF3D7_1119400,PF3D7_1119400.1,PRCDC_1117800.1,4.437800192122959,122,105,5116.00000000001,1028.0000000000118,32,344.0
15126,4,PF3D7_0920400,PF3D7_0920400.1,PRCDC_0918400.1,4.4373650107991365,98,61,4542.333333333308,881.6666666666741,18,273.0
16462,5,PF3D7_0103300,PF3D7_0103300.1,PRCDC_0101200.1,4.436274509803922,65,92,2292.3333333333394,455.6666666666641,24,164.0
8699,3,PF3D7_0219800,PF3D7_0219800.1,PRCDC_0218700.1,4.435087719298245,19,7,701.333333333333,144.66666666666652,4,59.0
14388,4,PF3D7_0516600,PF3D7_0516600.1,PRCDC_0515700.1,4.434472049689441,112,76,3945.666666666635,851.3333333333364,33,359.0
14501,4,PF3D7_0621900,PF3D7_0621900.1,PRCDC_0620300.1,4.433639947437582,42,48,1839.666666666672,392.33333333333326,15,146.0
17706,5,PF3D7_1136600,PF3D7_1136600.1,PRCDC_1135000.1,4.433055975794251,67,45,3236.666666666647,636.333333333332,13,219.0
16537,5,PF3D7_0211700,PF3D7_0211700.1,PRCDC_0210600.1,4.4329517579722,66,32,2967.3333333333308,599.6666666666662,7,204.0
12418,3,PF3D7_1251400,PF3D7_1251400.1,PRCDC_1250800.1,4.432835820895522,24,12,1127.6666666666645,240.33333333333385,3,88.0
8299,2,PF3D7_1404800,PF3D7_1404800.1,PRCDC_1404100.1,4.4326923076923075,65,53,2284.666666666671,502.33333333333155,22,204.0
18170,5,PF3D7_1369400,PF3D7_1369400.1,PRCDC_1368300.1,4.432531380753138,194,102,7124.333333333439,1395.6666666666542,33,391.0
18006,5,PF3D7_1309300,PF3D7_1309300.1,PRCDC_1308300.1,4.432489451476793,46,39,1737.6666666666722,371.33333333333223,15,146.0
19196,6,PF3D7_1203400,PF3D7_1203400.1,PRCDC_1202800.1,4.432410423452769,64,74,2975.9999999999886,608.9999999999982,19,211.0
18401,6,PF3D7_0104400,PF3D7_0104400.1,PRCDC_0102300.1,4.431390977443609,39,49,1279.0000000000011,307.9999999999998,28,155.0
13730,3,PF3D7_1468600,PF3D7_1468600.1,PRCDC_1467800.1,4.431274900398407,132,59,4921.666666666652,1024.3333333333449,16,331.0
17787,5,PF3D7_1222400,PF3D7_1222400.1,PRCDC_1221700.1,4.431196247068022,153,67,6332.6666666667725,1197.3333333333308,17,424.0
15626,4,PF3D7_1135100,PF3D7_1135100.1,PRCDC_1133500.1,4.431059506531205,56,17,1671.0000000000048,395.99999999999903,10,195.0
18275,5,PF3D7_1436200,PF3D7_1436200.1,PRCDC_1435500.1,4.430979498861048,125,80,5432.000000000039,1027.0000000000177,19,335.0
15154,4,PF3D7_0933800,PF3D7_0933800.1,PRCDC_0931800.1,4.429068150208623,50,53,1781.666666666674,360.333333333332,14,123.0
16695,5,PF3D7_0410900,PF3D7_0410900.1,PRCDC_0408300.1,4.428941908713693,59,47,2396.3333333333376,447.66666666666447,17,121.0
13557,3,PF3D7_1368500,PF3D7_1368500.1,PRCDC_1367400.1,4.428571428571429,64,49,2060.666666666677,411.3333333333314,11,128.0
17683,5,PF3D7_1130600,PF3D7_1130600.1,PRCDC_1129000.1,4.428490990990991,59,36,2199.3333333333394,443.66666666666436,12,152.0
18664,6,PF3D7_0420300,PF3D7_0420300.1,PRCDC_0417800.1,4.428448027641808,159,149,8369.66666666685,1713.3333333332891,50,718.0
17734,5,PF3D7_1147800,PF3D7_1147800.1,PRCDC_1146100.1,4.42807486631016,88,77,4490.333333333311,981.6666666666788,24,443.0
17685,5,PF3D7_1131300,PF3D7_1131300.1,PRCDC_1129700.1,4.4274336283185844,35,22,1402.3333333333346,271.6666666666677,7,77.0
