,tajimas_d_ns
Pf3D7_13_v3:1063944-1066411,-2.0037116870940253
Pf3D7_13_v3:1068050-1068635,
Pf3D7_13_v3:1071146-1075747,-2.4003259054791246
Pf3D7_13_v3:1076161-1084587,-2.5979556977325537
Pf3D7_13_v3:1085786-1086861,
Pf3D7_13_v3:1087584-1089099,-1.5367944119081538
Pf3D7_13_v3:1090329-1091327,-1.9724056477592622
Pf3D7_13_v3:1092394-1094187,-1.6732183578129352
Pf3D7_13_v3:1095553-1098464,-1.2908963513703475
Pf3D7_13_v3:1099489-1105836,-2.477965617520033
Pf3D7_13_v3:1107875-1122540,-2.6291891565793266
Pf3D7_13_v3:1125280-1126908,-1.4617485017583605
Pf3D7_13_v3:1127436-1128761,-2.0041852068252846
Pf3D7_13_v3:1129363-1133046,-2.3210554520451105
Pf3D7_13_v3:1134070-1138040,-2.431462933177487
Pf3D7_13_v3:1138558-1141561,-1.8884131473671768
Pf3D7_13_v3:1143157-1143915,-1.2717042176926763
Pf3D7_13_v3:1145719-1151106,-2.5092582026491184
Pf3D7_13_v3:1152603-1153511,-1.6846360609955549
Pf3D7_13_v3:1155022-1157905,-1.3615362615585405
Pf3D7_13_v3:1160461-1161276,-1.308507143265148
Pf3D7_13_v3:1162620-1164302,-1.4087649077518865
Pf3D7_13_v3:1165307-1166558,-1.4616885247226408
Pf3D7_13_v3:1174191-1180832,-2.3668670400529233
Pf3D7_13_v3:1184208-1185020,
Pf3D7_13_v3:1186619-1195201,-2.4733351680148266
Pf3D7_13_v3:1196229-1197509,-2.055880694556817
Pf3D7_13_v3:1200840-1202342,-1.5661959946896358
Pf3D7_13_v3:1204186-1207200,-2.0766821538067126
Pf3D7_13_v3:1209744-1211772,-2.055333017873224
Pf3D7_13_v3:1215925-1217118,-1.3083075030792417
Pf3D7_13_v3:1217917-1225535,-2.2763957502545247
Pf3D7_13_v3:1227372-1234418,-1.74017966189875
Pf3D7_13_v3:1237200-1238429,-1.672921218685182
Pf3D7_13_v3:1239486-1241234,-1.4617903051322794
Pf3D7_13_v3:1243172-1246344,-1.5837833215131472
Pf3D7_13_v3:1252059-1257973,-2.263867959910958
Pf3D7_13_v3:1258956-1259861,-1.446594545426477
Pf3D7_13_v3:1261345-1262943,-2.022045067905346
Pf3D7_13_v3:1265137-1268763,-2.2240976979004206
Pf3D7_13_v3:1269311-1271434,-2.1351877432817616
Pf3D7_13_v3:1272213-1273859,
Pf3D7_13_v3:1274448-1275008,-1.3087708527693644
Pf3D7_13_v3:1275104-1275899,-1.2329188995827558
Pf3D7_13_v3:1276089-1278373,-1.8240784548245066
Pf3D7_13_v3:1284988-1287165,-2.246151302058354
Pf3D7_13_v3:1287891-1289408,-1.69558195035231
Pf3D7_13_v3:1290118-1292954,-1.9457341923233837
Pf3D7_13_v3:1294615-1296966,-2.2565590557641126
Pf3D7_13_v3:1297600-1299273,-2.144531284241078
Pf3D7_13_v3:1299906-1305294,-1.962743391774271
Pf3D7_13_v3:1306654-1307999,-1.561218967948285
Pf3D7_13_v3:1309177-1310006,-1.3048023213718025
Pf3D7_13_v3:1310771-1312216,-1.6180421561956313
Pf3D7_13_v3:1313924-1315786,-2.0018300561301468
Pf3D7_13_v3:1316496-1317806,-1.4613975442696474
Pf3D7_13_v3:1319089-1321845,-1.9461429759793947
Pf3D7_13_v3:1325913-1327532,-2.011356474605382
Pf3D7_13_v3:1329491-1331059,-2.3135562822699094
Pf3D7_13_v3:1332299-1335592,-2.303441739294094
Pf3D7_13_v3:1336401-1336892,-1.5177717986633332
Pf3D7_13_v3:1337117-1339693,-2.394995623532711
Pf3D7_13_v3:1340786-1341442,
Pf3D7_13_v3:1342012-1343805,-2.0466851572784965
Pf3D7_13_v3:1344806-1346278,-1.5487321505133818
Pf3D7_13_v3:1348779-1349522,
Pf3D7_13_v3:1350042-1353860,-2.2722159133793745
Pf3D7_13_v3:1355285-1357194,-1.4070885695254558
Pf3D7_13_v3:1357704-1360319,-1.770039494511114
Pf3D7_13_v3:1362093-1367609,-2.5388379778197994
Pf3D7_13_v3:1368081-1368716,-1.4615798850890107
Pf3D7_13_v3:1371671-1373056,-1.953275532372592
Pf3D7_13_v3:1373390-1377397,-2.4620066629230117
Pf3D7_13_v3:1379109-1379621,-1.308556777377744
Pf3D7_13_v3:1382631-1383335,-0.16839287119293575
Pf3D7_13_v3:1385058-1389143,-2.2952619876538596
Pf3D7_13_v3:1390016-1391353,-1.8334674314657742
Pf3D7_13_v3:1392614-1395565,-2.20643701940104
Pf3D7_13_v3:1398271-1399845,-1.5577402917518963
Pf3D7_13_v3:1400897-1402276,-2.0828561753347206
Pf3D7_13_v3:1405731-1407512,-1.971880883968525
Pf3D7_13_v3:1409049-1409945,-1.907246080101482
Pf3D7_13_v3:1411100-1411708,
Pf3D7_13_v3:1413102-1413947,-2.100822987654039
Pf3D7_13_v3:1416316-1417458,-2.0044988466348066
Pf3D7_13_v3:1419086-1420141,0.7683887061495861
Pf3D7_13_v3:1428874-1438852,-1.6754979228476463
Pf3D7_13_v3:1440779-1450385,-1.5319687524717867
Pf3D7_13_v3:1451489-1453443,-1.660098421543651
Pf3D7_13_v3:1454507-1455875,-1.5704438883496779
Pf3D7_13_v3:1456110-1461326,-2.343392874909957
Pf3D7_13_v3:1462180-1463991,-1.8749802828914481
Pf3D7_13_v3:1464895-1466619,1.120487896818912
Pf3D7_13_v3:1469844-1471453,-1.0483377424380886
Pf3D7_13_v3:1472183-1473114,-1.3098327910024568
Pf3D7_13_v3:1474274-1475661,-1.8140050435320458
Pf3D7_13_v3:1476333-1477307,-1.7957458795160801
Pf3D7_13_v3:1477961-1480024,-1.3088838916787857
Pf3D7_13_v3:1480954-1481702,-0.8100407692086155
Pf3D7_13_v3:1482361-1482837,-0.7036720976226589
Pf3D7_13_v3:1486456-1487616,
Pf3D7_13_v3:1488061-1490262,-1.8635507571638101
Pf3D7_13_v3:1491265-1494308,-2.4268586265544947
Pf3D7_13_v3:1495259-1497240,-1.7579281699354767
Pf3D7_13_v3:1497877-1501494,-2.504400885199848
Pf3D7_13_v3:1503015-1506022,-2.2973376019872003
Pf3D7_13_v3:1506965-1508977,-2.2943401043818876
Pf3D7_13_v3:1509589-1519593,-2.5555593016743994
Pf3D7_13_v3:1525562-1527814,-2.1275488806180896
Pf3D7_13_v3:1528502-1530208,-1.3084575091525517
Pf3D7_13_v3:1534507-1535166,-1.7278696718111375
Pf3D7_13_v3:1536463-1540353,
Pf3D7_13_v3:1542080-1543981,-1.2908929614914277
Pf3D7_13_v3:1545070-1545735,-1.48012054749352
Pf3D7_13_v3:1548692-1550396,-1.7695980898550883
Pf3D7_13_v3:1550949-1553103,-1.8902873740121946
Pf3D7_13_v3:1554199-1556364,-2.3890965347829956
Pf3D7_13_v3:1556659-1559734,-2.3439521483045125
Pf3D7_13_v3:1561255-1563123,-2.0248171631371874
Pf3D7_13_v3:1564932-1567660,-2.113455338198049
Pf3D7_13_v3:1568374-1571169,-2.170475363983621
Pf3D7_13_v3:1572631-1573723,-2.160723375947002
Pf3D7_13_v3:1583226-1584053,-1.769915697063834
Pf3D7_13_v3:1585806-1586399,-1.2560106762691219
Pf3D7_13_v3:1587028-1587874,
Pf3D7_13_v3:1588404-1590290,-2.0824638373080604
Pf3D7_13_v3:1590510-1596320,-2.4245523895597803
Pf3D7_13_v3:1597400-1597618,-1.3100541651626496
Pf3D7_13_v3:1598401-1601178,-2.4267939821105333
Pf3D7_13_v3:1601698-1603554,-2.2163459853854155
Pf3D7_13_v3:1604376-1605212,-1.58401527598785
Pf3D7_13_v3:1607323-1610190,-2.39431863750708
Pf3D7_13_v3:1610715-1611989,-1.3723170020616178
Pf3D7_13_v3:1613197-1616805,-2.3061491490683985
Pf3D7_13_v3:1618001-1619728,-2.1005023334016872
Pf3D7_13_v3:1621292-1622718,
Pf3D7_13_v3:1624054-1624490,
Pf3D7_13_v3:1627311-1629480,-1.7774217474883238
Pf3D7_13_v3:1633860-1634530,-1.3083069454412997
Pf3D7_13_v3:1636556-1637833,-1.3082630606047112
Pf3D7_13_v3:1639617-1641143,-2.1135115681755203
Pf3D7_13_v3:1642119-1644479,-2.1354830697954648
Pf3D7_13_v3:1645066-1645666,
Pf3D7_13_v3:1646330-1647718,-2.2324936194636216
Pf3D7_13_v3:1649113-1650649,-1.8792280475494716
Pf3D7_13_v3:1653211-1654131,-1.728516296137264
Pf3D7_13_v3:1657442-1660171,-1.8599533863027045
Pf3D7_13_v3:1660812-1663730,-2.4383780804999082
Pf3D7_13_v3:1664854-1665645,
Pf3D7_13_v3:1666832-1668153,
Pf3D7_13_v3:1669694-1670956,-1.6624923687980122
Pf3D7_13_v3:1673699-1676539,-1.4381564956419588
Pf3D7_13_v3:1679693-1681444,
Pf3D7_13_v3:1682393-1693969,-2.6896447597268485
Pf3D7_13_v3:1696894-1698113,-1.4742372622842272
Pf3D7_13_v3:1699683-1700630,-1.9298900778785335
Pf3D7_13_v3:1704570-1706123,-2.1766757575955733
Pf3D7_13_v3:1707731-1710679,-2.1071427234038533
Pf3D7_13_v3:1714443-1719255,-2.409329757470274
Pf3D7_13_v3:1720319-1721672,-1.8459335182065675
Pf3D7_13_v3:1721904-1723685,-2.3808876418123393
Pf3D7_13_v3:1724817-1726997,-1.183067602996425
Pf3D7_13_v3:1730702-1753486,-2.577826831248968
Pf3D7_13_v3:1756212-1758158,-2.1320623329909907
Pf3D7_13_v3:1759466-1761991,-2.2286590174919185
Pf3D7_13_v3:1764190-1766607,-1.9066433800907006
Pf3D7_13_v3:1769129-1771927,-2.2418465678728796
Pf3D7_13_v3:1774275-1779042,-2.547624653276741
Pf3D7_13_v3:1785333-1786805,-2.1380452398307246
Pf3D7_13_v3:1787820-1788869,-1.4618169887894623
Pf3D7_13_v3:1789425-1790672,-1.9380942496317497
Pf3D7_13_v3:1791032-1794766,-2.546677966301829
Pf3D7_13_v3:1796274-1797709,-1.9063099275602067
Pf3D7_13_v3:1801271-1805737,-2.525756954531983
Pf3D7_13_v3:1807159-1809617,-1.8426493732515075
Pf3D7_13_v3:1809736-1810521,
Pf3D7_13_v3:1812220-1813929,-1.9220144303431779
Pf3D7_13_v3:1815075-1815548,-1.447993900548529
Pf3D7_13_v3:1816344-1821300,-2.6884201080506505
Pf3D7_13_v3:1823190-1824026,-2.0767193415258354
Pf3D7_13_v3:1826411-1827649,-1.7903214930826297
Pf3D7_13_v3:1828283-1829689,-1.8975240801193058
Pf3D7_13_v3:1831842-1834991,-2.1135656653040127
Pf3D7_13_v3:1835511-1836799,
Pf3D7_13_v3:1837752-1840105,-2.335102131157961
Pf3D7_13_v3:1849528-1850517,-1.3089346322728839
Pf3D7_13_v3:1852898-1870864,-2.6216044825157674
Pf3D7_13_v3:1871922-1873709,-2.186780399445816
Pf3D7_13_v3:1874060-1874725,-1.9464145623676974
Pf3D7_13_v3:1876016-1877362,-0.817535311987952
Pf3D7_13_v3:1878875-1880194,-0.8811051192421264
Pf3D7_13_v3:1881902-1882657,-1.4316085031877217
Pf3D7_13_v3:1882964-1884946,-1.9285982145215208
Pf3D7_13_v3:1886344-1888476,-1.8289215249959223
Pf3D7_13_v3:1889853-1891121,-1.545786052881159
Pf3D7_13_v3:1893613-1895023,-1.5709008092491648
Pf3D7_13_v3:1895983-1896402,-1.431281760648028
Pf3D7_13_v3:1897983-1899362,-1.7492388921736788
Pf3D7_13_v3:1902723-1905355,-1.6151348700380184
Pf3D7_13_v3:1908960-1910885,-1.5929919478394212
Pf3D7_13_v3:1911507-1912832,-1.5839713247293943
Pf3D7_13_v3:1912948-1918904,-2.4921392757046177
Pf3D7_13_v3:1919834-1923999,-2.482925160943532
Pf3D7_13_v3:1925049-1926780,-1.2722288669975896
Pf3D7_13_v3:1927449-1928260,-1.0008321982015034
Pf3D7_13_v3:1929091-1933721,-2.247301455421143
Pf3D7_13_v3:1935596-1947380,-2.614922672851983
Pf3D7_13_v3:1950400-1951847,
Pf3D7_13_v3:1953304-1954852,-1.7594572333386442
Pf3D7_13_v3:1955254-1958358,-2.297382539352151
Pf3D7_13_v3:1959657-1965677,-2.582746307842615
Pf3D7_13_v3:1965963-1966322,
Pf3D7_13_v3:1966890-1969427,-2.086968922193004
Pf3D7_13_v3:1969769-1970752,
Pf3D7_13_v3:1971890-1974481,-1.7471850442987604
Pf3D7_13_v3:1977269-1982692,-2.429087623113715
Pf3D7_13_v3:1983823-1985011,-0.5264577905223726
Pf3D7_13_v3:1985337-1995614,-2.4946567524418297
Pf3D7_13_v3:1997023-1998282,-1.4616228590753462
Pf3D7_13_v3:1998815-1999771,-1.5445356324514887
Pf3D7_13_v3:2000681-2002000,-1.759695672993361
Pf3D7_13_v3:2002429-2002989,
Pf3D7_13_v3:2003332-2005134,-1.6845331470297258
Pf3D7_13_v3:2005962-2007950,-1.7588022545203938
Pf3D7_13_v3:2011168-2012085,
Pf3D7_13_v3:2012799-2014919,-2.119477491471395
Pf3D7_13_v3:2015367-2018801,-2.3260586575217452
Pf3D7_13_v3:2023259-2024944,-1.8888108934359669
Pf3D7_13_v3:2025366-2026106,-2.1854389477422
Pf3D7_13_v3:2027073-2028638,-2.1133528259861643
Pf3D7_13_v3:2033838-2039882,-2.5758596541307166
Pf3D7_13_v3:2040405-2041555,-1.3412553130217473
Pf3D7_13_v3:2043106-2047758,-1.9371302120066602
Pf3D7_13_v3:2052108-2053384,-1.7699492516887916
Pf3D7_13_v3:2055216-2056721,-1.3085171157792037
Pf3D7_13_v3:2059616-2063924,-2.3616083046992404
Pf3D7_13_v3:2065373-2066409,-1.7591099017606988
Pf3D7_13_v3:2067529-2068767,-1.8331508051270367
Pf3D7_13_v3:2069317-2075337,-2.4700930357023156
Pf3D7_13_v3:2076078-2079227,-2.122203371882002
Pf3D7_13_v3:2080764-2083152,-2.0073183294430823
Pf3D7_13_v3:2083689-2085530,-2.392908508320674
Pf3D7_13_v3:2087393-2092177,-2.0587016048221343
Pf3D7_13_v3:2093365-2094337,
Pf3D7_13_v3:2096326-2099369,-2.0282491885116265
Pf3D7_13_v3:2101485-2109086,-2.3891233545150947
Pf3D7_13_v3:2110352-2113356,-2.145413049978081
Pf3D7_13_v3:2114157-2116211,0.14043327784533097
Pf3D7_13_v3:2130531-2131065,-1.6853851999877714
Pf3D7_13_v3:2132068-2138583,-2.6265805858782465
Pf3D7_13_v3:2139728-2143222,-2.421412996261812
Pf3D7_13_v3:2144125-2145105,
Pf3D7_13_v3:2146181-2147147,-1.6850915646170377
Pf3D7_13_v3:2151402-2152373,
Pf3D7_13_v3:2155755-2157542,-2.520688230271144
Pf3D7_13_v3:2160318-2162729,-2.0403266881712616
Pf3D7_13_v3:2164239-2167416,-2.435274696252399
Pf3D7_13_v3:2169314-2170416,-1.461664662449265
Pf3D7_13_v3:2174346-2175797,-1.843348126130407
Pf3D7_13_v3:2176308-2177272,-1.6405584142981273
Pf3D7_13_v3:2178639-2179862,-1.046866240676861
Pf3D7_13_v3:2180958-2182799,-2.1550851417524326
Pf3D7_13_v3:2184037-2185950,-1.4343227291911689
Pf3D7_13_v3:2187435-2190224,-1.842760355197153
Pf3D7_13_v3:2191058-2194111,-2.5246345282763976
Pf3D7_13_v3:2195449-2196978,
Pf3D7_13_v3:2199594-2201570,-2.021738149283949
Pf3D7_13_v3:2202611-2204481,-2.082191536419886
Pf3D7_13_v3:2206592-2210458,-2.4774627330911083
Pf3D7_13_v3:2216346-2217563,-2.0490349981100526
Pf3D7_13_v3:2218743-2222939,-2.597026640525317
Pf3D7_13_v3:2224146-2227040,-2.246778242587509
Pf3D7_13_v3:2228520-2229291,
Pf3D7_13_v3:2231883-2233248,
Pf3D7_13_v3:2235089-2238109,-2.3950200065214413
Pf3D7_13_v3:2239261-2240004,-1.882495489554962
Pf3D7_13_v3:2240970-2242412,-1.684572158400724
Pf3D7_13_v3:2245189-2246512,-1.7696562741230524
Pf3D7_13_v3:2249587-2261721,-2.599342478083222
Pf3D7_13_v3:2263199-2264755,-1.8802625778193038
Pf3D7_13_v3:2265817-2267148,1.312614559989686
Pf3D7_13_v3:2268901-2270232,
Pf3D7_13_v3:2271537-2274083,-2.24656622623677
Pf3D7_13_v3:2276521-2280060,-2.4345670080350064
Pf3D7_13_v3:2281492-2284212,-2.132131754540772
Pf3D7_13_v3:2284813-2285703,-1.2362241674664207
Pf3D7_13_v3:2286220-2290210,-2.5542503732157953
Pf3D7_13_v3:2291897-2294134,-1.4466370484302573
Pf3D7_13_v3:2295637-2297156,-1.5826190275235779
Pf3D7_13_v3:2297900-2304194,-2.6056630306251005
Pf3D7_13_v3:2305436-2307640,-2.02820535527827
Pf3D7_13_v3:2309035-2314125,-2.37690070086236
Pf3D7_13_v3:2314457-2315479,-1.769597440650785
Pf3D7_13_v3:2317002-2317844,-1.5307932921297482
Pf3D7_13_v3:2322060-2325077,-2.428683599506743
Pf3D7_13_v3:2326394-2326855,
Pf3D7_13_v3:2332196-2334915,-1.672014440232425
Pf3D7_13_v3:2336005-2345850,-2.3101363485878688
Pf3D7_13_v3:2347863-2349986,-2.216999583080975
Pf3D7_13_v3:2350437-2352820,
Pf3D7_13_v3:2353681-2356902,-2.4384805722397633
Pf3D7_13_v3:2359251-2361198,-1.132063483775149
Pf3D7_13_v3:2364426-2365235,-2.021075275763505
Pf3D7_13_v3:2371882-2377959,-2.5030978778898274
Pf3D7_13_v3:2381165-2392261,-2.598046131057407
Pf3D7_13_v3:2393370-2394355,
Pf3D7_13_v3:2395974-2402354,-2.419226501092577
Pf3D7_13_v3:2403511-2404044,-1.2907806110727946
Pf3D7_13_v3:2405249-2406217,
Pf3D7_13_v3:2406838-2408385,
Pf3D7_13_v3:2409348-2410466,-2.113074503266062
Pf3D7_13_v3:2411357-2412298,-1.906822119524296
Pf3D7_13_v3:2413324-2425261,-2.415834496376279
Pf3D7_13_v3:2426133-2431183,-1.9606076182916716
Pf3D7_13_v3:2435343-2438924,-2.03794248324933
Pf3D7_13_v3:2440438-2442909,
Pf3D7_13_v3:2445090-2447264,-1.8837243082914545
Pf3D7_13_v3:2450461-2453760,-1.7753657418718434
Pf3D7_13_v3:2455261-2461424,-2.48638990127254
Pf3D7_13_v3:2462069-2463784,-1.724316665085099
Pf3D7_13_v3:2464135-2464718,
Pf3D7_13_v3:2465491-2467982,-1.7581962055584894
Pf3D7_13_v3:2469127-2469540,-0.4949109216010822
Pf3D7_13_v3:2470972-2471793,-1.6054152197037528
Pf3D7_13_v3:2473530-2481626,-2.1847035206733407
Pf3D7_13_v3:2486754-2487353,-1.3086707648815312
Pf3D7_13_v3:2487857-2489475,-1.7389765015338154
Pf3D7_13_v3:2490386-2491837,-1.7695392577148044
Pf3D7_13_v3:2493143-2493712,
Pf3D7_13_v3:2495924-2502070,-2.481175245153461
Pf3D7_13_v3:2503185-2505458,-2.3186563944236673
Pf3D7_13_v3:2506148-2507214,-1.4568105872861923
Pf3D7_13_v3:2510355-2516474,-2.57172158020181
Pf3D7_13_v3:2518487-2525493,-2.5440650012552695
Pf3D7_13_v3:2526360-2531483,-2.273534582479314
Pf3D7_13_v3:2532201-2535722,-2.4563958360688107
Pf3D7_13_v3:2536315-2539642,-2.380741716840729
Pf3D7_13_v3:2539948-2541540,-1.8428127839680286
Pf3D7_13_v3:2542284-2543150,-0.1135361546594051
Pf3D7_13_v3:2543644-2546483,-2.226464015067563
Pf3D7_13_v3:2547764-2550477,-2.035411220486408
Pf3D7_13_v3:2551243-2551926,-1.3084075996805296
Pf3D7_13_v3:2552554-2554926,-2.310334838935347
Pf3D7_13_v3:2556025-2559547,-2.2540322528763634
Pf3D7_13_v3:2564625-2567108,-1.8632004000753972
Pf3D7_13_v3:2568556-2570946,-1.7164848856782575
Pf3D7_13_v3:2571845-2577286,-2.301525620266271
Pf3D7_13_v3:2579159-2582614,-2.14929508405079
Pf3D7_13_v3:2585032-2594829,-2.497941808161607
Pf3D7_13_v3:2596389-2597822,-2.129563346643349
Pf3D7_13_v3:2598757-2601399,-1.8971630242869417
Pf3D7_13_v3:2603463-2604972,-1.4575262028120743
Pf3D7_13_v3:2608698-2609744,-2.1590543992507047
Pf3D7_13_v3:2609933-2610581,
Pf3D7_13_v3:2612422-2614644,-1.976786081365265
Pf3D7_13_v3:2616148-2617902,-1.9453743300366857
Pf3D7_13_v3:2619028-2620567,-1.7591979740272201
Pf3D7_13_v3:2621261-2624000,-2.2681412481460006
Pf3D7_13_v3:2624553-2626098,-1.8604914035386462
Pf3D7_13_v3:2629861-2631442,
Pf3D7_13_v3:2632534-2633260,-1.5605602465915762
Pf3D7_13_v3:2635213-2635488,-1.4462723950223184
Pf3D7_13_v3:2636732-2637240,
Pf3D7_13_v3:2638091-2638543,-1.6844757727316138
Pf3D7_13_v3:2638955-2652697,-2.602695843034776
Pf3D7_13_v3:2655277-2659065,-2.4162865110422036
Pf3D7_13_v3:2661573-2662022,-1.7083408393855066
Pf3D7_13_v3:2663422-2665152,-2.1122694612660746
Pf3D7_13_v3:2666666-2667781,-0.982212598127724
Pf3D7_13_v3:2668398-2670524,-0.5740941806246858
Pf3D7_13_v3:2675590-2677966,-1.7870943977590465
Pf3D7_13_v3:2679415-2680425,
Pf3D7_13_v3:2681321-2682592,-1.9067492750945836
Pf3D7_13_v3:2683581-2684967,-2.189192453042688
Pf3D7_13_v3:2685059-2686331,-2.2246467811249198
Pf3D7_13_v3:2687561-2690701,-2.337942909098584
Pf3D7_13_v3:2692076-2693282,-1.9645717110915537
Pf3D7_13_v3:2693921-2694859,-0.3882435860303109
Pf3D7_13_v3:2695655-2699881,-2.5429794666199
Pf3D7_13_v3:2701228-2704776,-2.376420262139535
Pf3D7_13_v3:2706499-2708442,-2.332954535637385
Pf3D7_13_v3:2708813-2709566,
Pf3D7_13_v3:2713463-2715436,-1.4854099977595716
Pf3D7_13_v3:2717853-2719377,-1.9050012703825925
Pf3D7_13_v3:2719490-2721420,
Pf3D7_13_v3:2722690-2725182,-2.3393324472730197
Pf3D7_13_v3:2727425-2729155,-1.8631756908082542
Pf3D7_13_v3:2731041-2736143,-2.144691673018898
Pf3D7_13_v3:2739350-2740998,-2.132166320686887
Pf3D7_13_v3:2742585-2745862,-2.2673680655437836
Pf3D7_13_v3:2746659-2748224,-2.2652674104092627
Pf3D7_13_v3:2749595-2756107,-2.6334246882591184
Pf3D7_13_v3:2756529-2757997,-1.9471525751697394
Pf3D7_13_v3:2759756-2768478,-2.485761606462097
Pf3D7_13_v3:2769916-2773480,-2.2773477159496993
Pf3D7_13_v3:2774191-2776884,-2.3111928227349114
Pf3D7_13_v3:2778005-2779071,
Pf3D7_13_v3:2787972-2788913,-0.9004700333260849
Pf3D7_14_v3:41289-43093,-1.7048292514658472
Pf3D7_14_v3:46833-47744,-1.4129568010177622
Pf3D7_14_v3:48912-50415,-1.4683475235605141
Pf3D7_14_v3:53411-53734,-1.5075069183913037
Pf3D7_14_v3:61364-62988,-2.3873863193047895
Pf3D7_14_v3:66269-67081,-1.5858923812349206
Pf3D7_14_v3:71368-72690,-1.9605981503040748
Pf3D7_14_v3:74188-76793,-1.7259530255383468
Pf3D7_14_v3:77258-80423,-2.0043125231745127
Pf3D7_14_v3:81121-83760,-2.4251380256260027
Pf3D7_14_v3:84735-85301,
Pf3D7_14_v3:85883-87883,-1.5449977567046749
Pf3D7_14_v3:89565-91037,-1.8239653707574455
Pf3D7_14_v3:92264-93537,-1.9614815169910285
Pf3D7_14_v3:94980-98404,-2.234942707385489
Pf3D7_14_v3:100847-105624,-2.366204436480357
Pf3D7_14_v3:106370-109234,-2.0816379552701685
Pf3D7_14_v3:110114-112645,-1.8476061902592549
Pf3D7_14_v3:113144-119011,-2.339732063849099
Pf3D7_14_v3:120069-121134,-1.890404121925215
Pf3D7_14_v3:121855-125340,-2.4670098585267395
Pf3D7_14_v3:125986-129877,-2.305209455908122
Pf3D7_14_v3:130022-132100,-2.0038311079867985
Pf3D7_14_v3:133737-135073,-1.8668020560913987
Pf3D7_14_v3:136530-141420,-2.414585415674758
Pf3D7_14_v3:142242-143138,
Pf3D7_14_v3:143984-144661,-1.2901645915198428
Pf3D7_14_v3:145134-145649,
Pf3D7_14_v3:147961-148415,-1.5839063525477388
Pf3D7_14_v3:150000-150608,-1.6670458390642342
Pf3D7_14_v3:151765-152310,
Pf3D7_14_v3:153139-154545,-1.8331784860375913
Pf3D7_14_v3:154855-160191,-2.5469102866804616
Pf3D7_14_v3:163990-166854,-2.4463173425169322
Pf3D7_14_v3:170000-170893,
Pf3D7_14_v3:172237-174911,-2.2553865443746997
Pf3D7_14_v3:175503-179705,-2.499986664093133
Pf3D7_14_v3:180897-181649,-1.6847993759363913
Pf3D7_14_v3:181955-185032,-2.4522453435394644
Pf3D7_14_v3:185437-190368,-2.4658139959852248
Pf3D7_14_v3:190997-192724,-1.8980471247992117
Pf3D7_14_v3:193216-194265,
Pf3D7_14_v3:196327-198486,-2.1220588003583045
Pf3D7_14_v3:200493-204143,-2.020425584706578
Pf3D7_14_v3:205559-209003,-2.3883255616733146
Pf3D7_14_v3:210300-210960,
Pf3D7_14_v3:211566-215651,-2.4053503237854974
Pf3D7_14_v3:217845-226307,-2.5452470015290283
Pf3D7_14_v3:228410-229837,-2.050227282371358
Pf3D7_14_v3:230864-232690,-2.0352494438365563
Pf3D7_14_v3:233001-237744,-2.3981716151494794
Pf3D7_14_v3:239747-243772,-1.8870602272526547
Pf3D7_14_v3:244908-245492,-1.272822010758881
Pf3D7_14_v3:246380-247721,-1.7596669096509578
Pf3D7_14_v3:251059-252826,-1.6728919939211655
Pf3D7_14_v3:253542-257360,-2.4218541112655507
Pf3D7_14_v3:258746-259988,-1.329029561482821
Pf3D7_14_v3:261061-262099,-1.5836545885212052
Pf3D7_14_v3:264403-267074,-2.0533517394415326
Pf3D7_14_v3:268108-268692,-1.8481697029655821
Pf3D7_14_v3:269881-270927,-1.4316779192354985
Pf3D7_14_v3:271014-277115,-2.6297046396143764
Pf3D7_14_v3:279176-280673,-1.850480284717251
Pf3D7_14_v3:283086-284435,-1.0994519909758325
Pf3D7_14_v3:288297-289655,-2.023709394472653
Pf3D7_14_v3:293471-294832,-2.023745719761223
Pf3D7_14_v3:297468-298823,
Pf3D7_14_v3:300725-305833,-2.4084353388122683
Pf3D7_14_v3:312569-313296,-1.4603282375544617
Pf3D7_14_v3:313975-317457,-1.98934793274032
Pf3D7_14_v3:320274-320861,
Pf3D7_14_v3:324754-346468,-2.6695423382988173
Pf3D7_14_v3:349359-350415,-1.8800618447689967
Pf3D7_14_v3:351025-352047,-1.290614597834835
Pf3D7_14_v3:353263-355141,-2.1002035744511183
Pf3D7_14_v3:356550-360188,-2.374813713667204
Pf3D7_14_v3:360656-361539,-1.8428639883561315
Pf3D7_14_v3:363092-364240,-1.37209384748487
Pf3D7_14_v3:365509-367027,-1.593650051240862
Pf3D7_14_v3:370146-373006,-2.2235545572558664
Pf3D7_14_v3:374800-377106,-1.755706371672751
Pf3D7_14_v3:377285-380182,-1.0426990146834698
Pf3D7_14_v3:383188-384732,-1.5073113580335282
Pf3D7_14_v3:389592-391595,-2.135221828560084
Pf3D7_14_v3:392972-393850,-0.8529350555294113
Pf3D7_14_v3:396010-397967,-1.3084683446784147
Pf3D7_14_v3:400418-402994,-1.8831454430784644
Pf3D7_14_v3:403652-417062,-2.1822842820916795
Pf3D7_14_v3:420442-422790,-1.3059080849016518
Pf3D7_14_v3:423751-424250,-1.875701529489156
Pf3D7_14_v3:427191-428588,
Pf3D7_14_v3:429690-430861,-1.4613853267500991
Pf3D7_14_v3:433951-435318,
Pf3D7_14_v3:437224-439466,-1.9717617252695552
Pf3D7_14_v3:440541-447773,-2.574144873757057
Pf3D7_14_v3:447923-449968,-1.1413533926080845
